student_id,course_id,term,term_index,midterm_score,assignment_score,final_score,gpa,credits
STU11408,DB401,Spring 2026,5,50.0,59.6,52.9,2.12,4
STU11409,DB401,Fall 2023,0,40.1,42.9,40.9,1.64,3
STU11410,DB401,Fall 2023,0,69.6,74.0,70.9,2.84,3
STU11411,DS201,Spring 2025,3,55.4,53.1,54.7,2.19,4
STU11412,AI301,Fall 2024,2,62.8,55.9,60.7,2.43,4
STU11413,SE501,Fall 2023,0,53.8,47.2,51.8,2.07,3
STU11414,DS201,Spring 2024,1,50.9,47.8,50.0,2.0,4
STU11415,DS201,Spring 2024,1,59.1,57.7,58.7,2.35,4
STU11416,DB401,Spring 2025,3,36.6,36.6,36.6,1.46,3
STU11417,DS201,Spring 2026,5,39.5,40.6,39.8,1.59,4
STU11418,DS201,Spring 2026,5,46.2,46.7,46.3,1.85,4
STU11419,DB401,Spring 2024,1,62.0,65.4,63.0,2.52,4
STU11420,DB401,Fall 2024,2,42.1,43.5,42.5,1.7,3
STU11421,CS101,Fall 2023,0,59.2,64.2,60.7,2.43,3
STU11422,SE501,Fall 2024,2,54.4,56.6,55.1,2.2,4
STU11423,DS201,Spring 2026,5,43.7,44.4,43.9,1.76,4
STU11424,DS201,Fall 2023,0,75.5,72.2,74.5,2.98,4
STU11425,SE501,Fall 2023,0,53.8,56.5,54.6,2.18,3
STU11426,CS101,Fall 2025,4,57.8,51.4,55.9,2.24,4
STU11427,AI301,Fall 2024,2,42.7,48.9,44.6,1.78,4
STU11428,CS101,Spring 2024,1,66.3,71.4,67.8,2.71,4
STU11429,CS101,Spring 2025,3,39.3,38.0,38.9,1.56,4
STU11430,AI301,Spring 2026,5,61.9,59.9,61.3,2.45,3
STU11431,DB401,Spring 2026,5,48.8,53.6,50.2,2.01,3
STU11432,SE501,Fall 2025,4,68.1,67.8,68.0,2.72,4
STU11433,CS101,Fall 2023,0,62.8,67.3,64.2,2.57,3
STU11434,DB401,Fall 2024,2,49.4,54.7,51.0,2.04,4
STU11435,AI301,Fall 2024,2,50.8,47.0,49.7,1.99,4
STU11436,SE501,Spring 2024,1,48.9,41.4,46.6,1.86,3
STU11437,DS201,Fall 2025,4,63.8,63.3,63.6,2.54,4
STU11438,AI301,Fall 2024,2,68.0,72.5,69.4,2.78,4
STU11439,DB401,Spring 2026,5,43.6,43.4,43.5,1.74,3
STU11440,CS101,Spring 2025,3,64.3,69.4,65.8,2.63,4
STU11441,DS201,Spring 2025,3,42.3,36.7,40.6,1.62,4
STU11442,CS101,Spring 2024,1,53.0,43.8,50.2,2.01,4
STU11443,CS101,Spring 2024,1,65.4,65.7,65.5,2.62,3
STU11444,DS201,Spring 2024,1,42.9,37.7,41.3,1.65,4
STU11445,DB401,Spring 2025,3,49.0,46.7,48.3,1.93,3
STU11446,DB401,Spring 2025,3,53.9,53.0,53.6,2.14,4
STU11447,AI301,Spring 2025,3,41.5,46.8,43.1,1.72,3
STU11448,DB401,Spring 2024,1,50.1,53.9,51.2,2.05,3
STU11449,DB401,Fall 2023,0,65.1,62.9,64.4,2.58,4
STU11450,DB401,Fall 2023,0,38.2,44.0,40.0,1.6,3
STU11451,CS101,Fall 2023,0,60.8,71.5,64.0,2.56,4
STU11452,CS101,Spring 2024,1,80.0,80.1,80.0,3.2,3
STU11453,DS201,Fall 2024,2,37.8,44.2,39.7,1.59,3
STU11454,SE501,Spring 2024,1,44.7,55.2,47.9,1.92,3
STU11455,DS201,Fall 2025,4,49.7,53.4,50.8,2.03,4
STU11456,CS101,Fall 2024,2,64.5,63.0,64.0,2.56,4
STU11457,SE501,Spring 2024,1,37.4,40.1,38.2,1.53,4
STU11458,DS201,Spring 2024,1,46.7,42.2,45.4,1.82,3
STU11459,DB401,Spring 2025,3,60.9,57.6,59.9,2.4,3
STU11460,DS201,Fall 2025,4,55.0,53.0,54.4,2.18,3
STU11461,AI301,Fall 2024,2,52.4,52.6,52.5,2.1,3
STU11462,AI301,Spring 2026,5,39.1,40.5,39.5,1.58,3
STU11463,AI301,Spring 2024,1,56.7,51.9,55.3,2.21,3
STU11464,CS101,Fall 2025,4,59.6,68.0,62.1,2.48,3
STU11465,SE501,Spring 2025,3,70.8,70.3,70.6,2.82,4
STU11466,DS201,Fall 2023,0,47.7,45.6,47.1,1.88,3
STU11467,SE501,Spring 2024,1,44.6,52.6,47.0,1.88,3
STU11468,DB401,Fall 2025,4,65.4,69.6,66.7,2.67,3
STU11469,CS101,Fall 2023,0,66.3,68.3,66.9,2.68,3
STU11470,AI301,Spring 2024,1,36.3,38.4,36.9,1.48,3
STU11471,DS201,Fall 2023,0,49.4,49.9,49.6,1.98,4
STU11472,DB401,Fall 2025,4,68.1,68.1,68.1,2.72,4
STU11473,DS201,Spring 2026,5,44.0,45.1,44.3,1.77,3
STU11474,AI301,Fall 2025,4,55.9,60.0,57.1,2.28,4
STU11475,CS101,Fall 2025,4,25.0,30.0,24.4,0.98,3
STU11476,AI301,Spring 2025,3,77.0,79.6,77.8,3.11,4
STU11477,DB401,Fall 2025,4,75.4,72.3,74.5,2.98,4
STU11478,DB401,Spring 2024,1,59.5,66.8,61.7,2.47,3
STU11479,CS101,Spring 2026,5,61.8,60.4,61.4,2.46,4
STU11480,SE501,Spring 2026,5,47.8,45.7,47.2,1.89,4
STU11481,CS101,Spring 2025,3,57.7,48.5,54.9,2.2,3
STU11482,CS101,Fall 2025,4,42.3,39.9,41.6,1.66,3
STU11483,DB401,Spring 2026,5,58.1,63.0,59.6,2.38,3
STU11484,AI301,Fall 2025,4,52.8,60.4,55.1,2.2,4
STU11485,DS201,Fall 2025,4,45.4,36.1,42.6,1.7,3
STU11486,CS101,Spring 2024,1,72.2,66.6,70.5,2.82,4
STU11487,DS201,Fall 2023,0,64.9,67.5,65.7,2.63,4
STU11488,DB401,Spring 2025,3,61.1,59.1,60.5,2.42,3
STU11489,DS201,Fall 2025,4,50.4,62.4,54.0,2.16,4
STU11490,SE501,Fall 2024,2,54.8,57.8,55.7,2.23,3
STU11491,DS201,Spring 2025,3,41.7,47.5,43.5,1.74,3
STU11492,DB401,Spring 2025,3,44.0,49.7,45.7,1.83,3
STU11493,DS201,Fall 2023,0,55.5,55.5,55.5,2.22,3
STU11494,SE501,Spring 2025,3,63.8,60.1,62.7,2.51,3
STU11495,CS101,Spring 2024,1,54.6,66.5,58.2,2.33,3
STU11496,SE501,Spring 2026,5,48.5,45.7,47.7,1.91,3
STU11497,CS101,Spring 2025,3,51.0,48.1,50.1,2.0,3
STU11498,SE501,Spring 2026,5,67.3,68.7,67.7,2.71,3
STU11499,DB401,Spring 2024,1,75.2,73.6,74.7,2.99,3
STU11500,SE501,Spring 2024,1,72.4,67.7,71.0,2.84,3
STU11501,DB401,Spring 2026,5,49.2,50.2,49.5,1.98,4
STU11502,DB401,Spring 2024,1,44.8,46.0,45.1,1.8,4
STU11503,SE501,Fall 2025,4,36.1,37.1,36.4,1.46,3
STU11504,DS201,Spring 2025,3,51.7,44.7,49.6,1.98,4
STU11505,DB401,Spring 2026,5,43.1,36.3,41.1,1.64,4
STU11506,AI301,Spring 2026,5,51.5,51.2,51.4,2.06,3
STU11507,DS201,Fall 2023,0,57.7,63.7,59.5,2.38,4
STU11508,DS201,Spring 2026,5,66.8,71.8,68.3,2.73,4
STU11509,SE501,Spring 2026,5,52.0,52.2,52.1,2.08,4
STU11510,DS201,Spring 2024,1,38.3,32.5,36.6,1.46,4
STU11511,AI301,Spring 2024,1,59.5,64.3,60.9,2.44,3
STU11512,SE501,Fall 2024,2,48.5,58.3,51.5,2.06,3
STU11513,AI301,Spring 2026,5,44.7,48.9,46.0,1.84,3
STU11514,CS101,Spring 2026,5,53.0,61.8,55.7,2.23,3
STU11515,CS101,Fall 2023,0,58.1,62.2,59.3,2.37,3
STU11516,DB401,Spring 2024,1,59.5,67.7,62.0,2.48,4
STU11517,DS201,Fall 2023,0,53.3,55.3,53.9,2.16,4
STU11518,AI301,Fall 2025,4,62.9,55.8,60.8,2.43,3
STU11519,SE501,Fall 2024,2,62.2,63.1,62.5,2.5,3
STU11520,CS101,Fall 2024,2,46.5,49.3,47.3,1.89,4
STU11521,SE501,Spring 2024,1,58.7,53.0,57.0,2.28,3
STU11522,AI301,Spring 2026,5,54.3,43.1,51.0,2.04,4
STU11523,DS201,Spring 2024,1,58.6,59.3,58.8,2.35,3
STU11524,CS101,Spring 2025,3,51.1,52.4,51.5,2.06,4
STU11525,DB401,Fall 2025,4,54.4,54.6,54.5,2.18,4
STU11526,AI301,Fall 2023,0,62.3,69.5,64.5,2.58,4
STU11527,SE501,Fall 2024,2,61.1,65.9,62.5,2.5,4
STU11528,DS201,Spring 2025,3,60.9,67.1,62.8,2.51,4
STU11529,CS101,Fall 2023,0,64.9,70.2,66.5,2.66,3
STU11530,AI301,Spring 2024,1,67.1,65.4,66.6,2.66,4
STU11531,CS101,Fall 2023,0,55.6,54.2,55.2,2.21,3
STU11532,AI301,Fall 2025,4,62.4,58.9,61.4,2.46,4
STU11533,CS101,Spring 2025,3,41.5,45.3,42.6,1.7,3
STU11534,CS101,Fall 2025,4,69.5,60.8,66.9,2.68,3
STU11535,DS201,Fall 2023,0,61.1,59.7,60.7,2.43,3
STU11536,SE501,Spring 2025,3,51.6,50.5,51.3,2.05,4
STU11537,DS201,Spring 2026,5,45.9,44.1,45.4,1.82,3
STU11538,AI301,Fall 2025,4,52.9,53.2,53.0,2.12,4
STU11539,DB401,Spring 2026,5,43.7,39.5,42.4,1.7,4
STU11540,SE501,Spring 2025,3,53.4,59.1,55.1,2.2,3
STU11541,DB401,Fall 2024,2,36.2,41.1,37.7,1.51,4
STU11542,CS101,Fall 2023,0,41.4,45.7,42.7,1.71,4
STU11543,CS101,Fall 2023,0,53.8,58.1,55.1,2.2,3
STU11544,DB401,Spring 2024,1,58.0,70.6,61.8,2.47,4
STU11545,DB401,Spring 2024,1,51.5,52.5,51.8,2.07,4
STU11546,SE501,Fall 2025,4,48.4,48.2,48.3,1.93,3
STU11547,SE501,Spring 2026,5,72.2,82.4,75.3,3.01,4
STU11548,AI301,Spring 2024,1,72.3,70.6,71.8,2.87,4
STU11549,AI301,Spring 2025,3,57.3,54.4,56.4,2.26,3
STU11550,DS201,Spring 2024,1,53.3,57.2,54.5,2.18,4
STU11551,DS201,Spring 2025,3,57.5,58.2,57.7,2.31,3
STU11552,CS101,Fall 2023,0,56.4,66.4,59.4,2.38,4
STU11553,CS101,Fall 2023,0,68.3,70.2,68.9,2.76,3
STU11554,CS101,Spring 2024,1,64.8,63.2,64.3,2.57,4
STU11555,DS201,Fall 2024,2,68.6,73.1,69.9,2.8,3
STU11556,SE501,Spring 2025,3,49.3,43.4,47.5,1.9,4
STU11557,DB401,Fall 2023,0,61.7,59.3,61.0,2.44,4
STU11558,AI301,Fall 2024,2,61.4,65.9,62.8,2.51,4
STU11559,AI301,Fall 2025,4,58.8,53.8,57.3,2.29,3
STU11560,DS201,Spring 2024,1,58.5,56.8,58.0,2.32,3
STU11561,DS201,Fall 2024,2,38.1,43.0,39.6,1.58,3
STU11562,DB401,Spring 2026,5,65.2,71.3,67.0,2.68,3
STU11563,DS201,Spring 2024,1,47.4,51.7,48.7,1.95,4
STU11564,AI301,Fall 2024,2,63.4,51.0,59.7,2.39,4
STU11565,DS201,Spring 2024,1,47.8,49.8,48.4,1.94,4
STU11566,AI301,Fall 2024,2,42.0,48.3,43.9,1.76,4
STU11567,CS101,Spring 2025,3,63.4,73.6,66.5,2.66,4
STU11568,CS101,Fall 2025,4,63.7,58.0,62.0,2.48,3
STU11569,DB401,Spring 2026,5,48.1,41.8,46.2,1.85,3
STU11570,DS201,Fall 2025,4,53.1,54.7,53.6,2.14,4
STU11571,CS101,Spring 2025,3,54.4,47.6,52.3,2.09,3
STU11572,AI301,Spring 2025,3,67.4,66.5,67.1,2.68,4
STU11573,DB401,Fall 2025,4,53.2,55.7,54.0,2.16,3
STU11574,SE501,Fall 2025,4,56.0,61.0,57.5,2.3,3
STU11575,AI301,Spring 2026,5,45.2,47.8,46.0,1.84,3
STU11576,SE501,Spring 2025,3,56.5,61.4,58.0,2.32,4
STU11577,CS101,Spring 2026,5,64.0,68.7,65.4,2.62,4
STU11578,AI301,Spring 2025,3,54.8,56.1,55.2,2.21,4
STU11579,AI301,Fall 2024,2,43.9,45.6,44.4,1.78,3
STU11580,SE501,Fall 2025,4,63.8,72.0,66.3,2.65,4
STU11581,SE501,Fall 2023,0,65.2,68.9,66.3,2.65,3
STU11582,DS201,Spring 2026,5,43.0,47.0,44.2,1.77,4
STU11583,DS201,Fall 2025,4,64.4,65.6,64.8,2.59,3
STU11584,SE501,Spring 2026,5,40.8,34.3,38.9,1.56,4
STU11585,SE501,Fall 2025,4,80.3,79.3,80.0,3.2,3
STU11586,SE501,Spring 2026,5,76.8,78.5,77.3,3.09,3
STU11587,SE501,Spring 2026,5,60.2,66.5,62.1,2.48,3
STU11588,DB401,Fall 2023,0,51.5,59.9,54.0,2.16,3
STU11589,AI301,Fall 2023,0,83.7,82.5,83.4,3.34,3
STU11590,DB401,Spring 2026,5,62.4,68.1,64.1,2.56,3
STU11591,AI301,Fall 2023,0,55.3,50.7,53.9,2.16,3
STU11592,CS101,Spring 2024,1,62.0,63.6,62.5,2.5,4
STU11593,CS101,Fall 2025,4,72.3,77.4,73.8,2.95,4
STU11594,SE501,Fall 2024,2,77.1,87.2,80.1,3.2,4
STU11595,DS201,Fall 2023,0,47.5,42.5,46.0,1.84,4
STU11596,SE501,Spring 2024,1,60.2,55.0,58.7,2.35,4
STU11597,DB401,Fall 2023,0,49.1,57.9,51.7,2.07,3
STU11598,DB401,Fall 2025,4,46.8,55.2,49.3,1.97,3
STU11599,AI301,Fall 2025,4,46.7,47.8,47.0,1.88,4
STU11600,AI301,Spring 2024,1,59.7,62.2,60.4,2.42,4
STU11601,DB401,Spring 2024,1,61.0,59.1,60.4,2.42,3
STU11602,AI301,Fall 2025,4,42.5,41.7,42.2,1.69,3
STU11603,DB401,Fall 2023,0,54.0,45.5,51.4,2.06,4
STU11604,DS201,Spring 2025,3,42.9,43.0,42.9,1.72,4
STU11605,DS201,Fall 2024,2,47.5,48.2,47.7,1.91,3
STU11606,SE501,Fall 2024,2,52.4,62.7,55.5,2.22,4
STU11607,CS101,Spring 2025,3,60.2,67.7,62.4,2.5,4
STU11608,DS201,Fall 2024,2,56.0,58.7,56.8,2.27,3
STU11609,DB401,Spring 2026,5,48.9,44.2,47.5,1.9,4
STU11610,SE501,Fall 2023,0,51.0,48.6,50.3,2.01,4
STU11611,AI301,Fall 2025,4,73.9,72.8,73.6,2.94,4
STU11612,DS201,Fall 2025,4,51.7,56.9,53.3,2.13,4
STU11613,AI301,Fall 2023,0,66.6,58.4,64.1,2.56,4
STU11614,CS101,Fall 2024,2,48.7,47.7,48.4,1.94,4
STU11615,SE501,Spring 2024,1,47.6,47.3,47.5,1.9,4
STU11616,AI301,Fall 2025,4,60.0,52.6,57.8,2.31,3
STU11617,DB401,Fall 2024,2,45.3,50.1,46.7,1.87,4
STU11618,AI301,Fall 2025,4,64.7,53.2,61.2,2.45,4
STU11619,DS201,Spring 2025,3,43.5,42.4,43.2,1.73,4
STU11620,SE501,Fall 2025,4,54.6,54.4,54.5,2.18,4
STU11621,AI301,Spring 2024,1,48.5,55.7,50.7,2.03,4
STU11622,SE501,Fall 2023,0,48.2,51.7,49.2,1.97,3
STU11623,CS101,Fall 2025,4,51.8,42.7,49.1,1.96,4
STU11624,DS201,Spring 2026,5,48.4,43.9,47.1,1.88,4
STU11625,AI301,Spring 2025,3,46.2,38.6,43.9,1.76,3
STU11626,DS201,Fall 2025,4,47.9,47.3,47.7,1.91,3
STU11627,SE501,Spring 2025,3,69.4,65.6,68.3,2.73,4
STU11628,DB401,Fall 2023,0,42.6,41.5,42.3,1.69,3
STU11629,CS101,Fall 2023,0,68.2,62.7,66.6,2.66,4
STU11630,CS101,Fall 2025,4,72.3,68.7,71.2,2.85,4
STU11631,DS201,Spring 2024,1,44.1,47.9,45.2,1.81,3
STU11632,AI301,Fall 2023,0,55.3,59.1,56.5,2.26,3
STU11633,DB401,Fall 2023,0,49.9,45.0,48.4,1.94,4
STU11634,DS201,Fall 2023,0,52.9,41.0,49.3,1.97,4
STU11635,DB401,Fall 2024,2,59.9,65.5,61.6,2.46,4
STU11636,AI301,Fall 2024,2,49.6,49.4,49.5,1.98,4
STU11637,CS101,Spring 2025,3,59.4,56.2,58.4,2.34,4
STU11638,DB401,Fall 2025,4,49.7,43.9,47.9,1.92,3
STU11639,SE501,Fall 2024,2,53.1,51.6,52.7,2.11,3
STU11640,AI301,Spring 2024,1,51.0,50.2,50.7,2.03,4
STU11641,AI301,Fall 2023,0,68.3,71.8,69.3,2.77,3
STU11642,DS201,Spring 2026,5,50.8,62.1,54.2,2.17,3
STU11643,DS201,Fall 2025,4,50.1,47.0,49.2,1.97,4
STU11644,SE501,Spring 2025,3,40.7,47.2,42.7,1.71,3
STU11645,AI301,Fall 2023,0,47.9,45.3,47.1,1.88,4
STU11646,DS201,Fall 2023,0,55.7,53.4,55.0,2.2,4
STU11647,DB401,Spring 2024,1,60.9,51.5,58.1,2.32,4
STU11648,CS101,Spring 2026,5,48.1,39.8,45.6,1.82,3
STU11649,AI301,Fall 2025,4,44.1,34.5,41.2,1.65,3
STU11650,SE501,Spring 2024,1,72.0,78.2,73.8,2.95,3
STU11651,DB401,Spring 2025,3,50.9,53.6,51.7,2.07,4
STU11652,AI301,Spring 2026,5,39.0,46.9,41.4,1.66,3
STU11653,CS101,Spring 2025,3,53.1,46.4,51.1,2.04,4
STU11654,DS201,Spring 2026,5,47.9,46.7,47.5,1.9,4
STU11655,SE501,Fall 2023,0,37.3,35.5,36.7,1.47,3
STU11656,CS101,Spring 2025,3,61.4,61.0,61.3,2.45,3
STU11657,DS201,Fall 2025,4,47.3,40.7,45.3,1.81,3
STU11658,CS101,Fall 2023,0,65.7,70.2,67.0,2.68,4
STU11659,AI301,Fall 2025,4,41.3,35.7,39.6,1.58,3
STU11660,DS201,Fall 2024,2,42.4,40.0,41.7,1.67,4
STU11661,DS201,Spring 2024,1,62.4,69.3,64.5,2.58,3
STU11662,DB401,Spring 2026,5,59.7,60.8,60.0,2.4,4
STU11663,CS101,Fall 2025,4,42.5,47.3,43.9,1.76,3
STU11664,SE501,Fall 2023,0,59.1,58.6,58.9,2.36,4
STU11665,DS201,Fall 2025,4,78.9,84.2,80.5,3.22,3
STU11666,DS201,Spring 2026,5,55.3,57.6,56.0,2.24,4
STU11667,CS101,Spring 2025,3,35.6,30.0,33.9,1.36,3
STU11668,DB401,Spring 2025,3,64.9,57.1,62.6,2.5,3
STU11669,AI301,Fall 2023,0,54.1,49.1,52.6,2.1,3
STU11670,SE501,Fall 2025,4,60.2,59.9,60.1,2.4,4
STU11671,DS201,Fall 2024,2,64.4,59.6,63.0,2.52,4
STU11672,DS201,Spring 2025,3,52.0,57.9,53.8,2.15,4
STU11673,DB401,Spring 2024,1,67.1,69.9,68.0,2.72,3
STU11674,SE501,Spring 2026,5,62.8,62.2,62.6,2.5,3
STU11675,CS101,Fall 2025,4,49.5,50.3,49.8,1.99,4
STU11676,DS201,Spring 2026,5,72.0,79.5,74.3,2.97,4
STU11677,CS101,Fall 2025,4,29.2,30.0,29.4,1.18,3
STU11678,DB401,Fall 2025,4,51.5,56.1,52.9,2.12,4
STU11679,DS201,Fall 2025,4,65.0,66.7,65.5,2.62,4
STU11680,AI301,Spring 2024,1,42.1,56.2,46.3,1.85,4
STU11681,DS201,Fall 2025,4,55.5,61.2,57.2,2.29,4
STU11682,AI301,Fall 2023,0,41.8,43.9,42.4,1.7,4
STU11683,CS101,Fall 2023,0,49.9,49.3,49.7,1.99,4
STU11684,CS101,Fall 2025,4,58.6,62.1,59.7,2.39,4
STU11685,AI301,Spring 2025,3,62.0,57.6,60.7,2.43,4
STU11686,CS101,Spring 2025,3,64.6,56.0,62.0,2.48,3
STU11687,SE501,Fall 2025,4,60.3,61.1,60.5,2.42,4
STU11688,DS201,Fall 2025,4,63.7,65.6,64.3,2.57,3
STU11689,DB401,Fall 2025,4,40.8,34.2,38.8,1.55,3
STU11690,SE501,Fall 2025,4,52.7,43.6,50.0,2.0,4
STU11691,SE501,Fall 2024,2,55.8,58.6,56.6,2.26,3
STU11692,DB401,Fall 2023,0,54.6,58.3,55.7,2.23,3
STU11693,CS101,Spring 2025,3,62.1,58.4,61.0,2.44,3
STU11694,CS101,Fall 2023,0,49.8,42.6,47.6,1.9,4
STU11695,DB401,Fall 2025,4,69.3,75.6,71.2,2.85,4
STU11696,SE501,Spring 2026,5,67.8,72.6,69.2,2.77,3
STU11697,DS201,Spring 2025,3,58.9,59.8,59.2,2.37,4
STU11698,SE501,Fall 2023,0,66.0,79.0,69.9,2.8,4
STU11699,DS201,Fall 2023,0,59.0,61.2,59.7,2.39,3
STU11700,DS201,Spring 2024,1,53.5,53.4,53.5,2.14,3
STU11701,CS101,Spring 2026,5,64.3,60.6,63.2,2.53,4
STU11702,DS201,Spring 2025,3,60.9,59.3,60.4,2.42,4
STU11703,AI301,Fall 2024,2,68.8,61.8,66.7,2.67,4
STU11704,AI301,Spring 2026,5,48.5,44.9,47.4,1.9,3
STU11705,SE501,Spring 2024,1,49.6,58.3,52.2,2.09,3
STU11706,SE501,Fall 2023,0,56.6,57.7,56.9,2.28,4
STU11707,AI301,Spring 2025,3,39.7,42.8,40.6,1.62,4
STU11708,SE501,Spring 2025,3,58.1,49.2,55.4,2.22,3
STU11709,CS101,Fall 2023,0,65.2,74.5,68.0,2.72,4
STU11710,AI301,Fall 2024,2,48.2,52.0,49.3,1.97,4
STU11711,DB401,Fall 2024,2,60.0,58.6,59.6,2.38,3
STU11712,CS101,Fall 2023,0,48.1,56.6,50.7,2.03,4
STU11713,SE501,Fall 2025,4,57.6,48.9,55.0,2.2,4
STU11714,AI301,Spring 2026,5,62.3,74.9,66.1,2.64,4
STU11715,SE501,Fall 2023,0,70.9,69.9,70.6,2.82,4
STU11716,SE501,Fall 2025,4,52.3,45.1,50.1,2.0,3
STU11717,SE501,Spring 2026,5,42.6,39.0,41.5,1.66,4
STU11718,SE501,Fall 2024,2,64.0,57.4,62.0,2.48,3
STU11719,DB401,Spring 2026,5,60.1,65.1,61.6,2.46,3
STU11720,DS201,Spring 2024,1,52.9,50.8,52.3,2.09,3
STU11721,CS101,Fall 2024,2,61.9,50.5,58.5,2.34,3
STU11722,DB401,Spring 2024,1,47.5,39.1,45.0,1.8,4
STU11723,SE501,Spring 2025,3,42.7,33.7,40.0,1.6,4
STU11724,AI301,Spring 2025,3,61.6,66.7,63.1,2.52,3
STU11725,SE501,Spring 2025,3,55.8,57.6,56.3,2.25,3
STU11726,AI301,Fall 2025,4,49.7,44.0,48.0,1.92,4
STU11727,CS101,Spring 2026,5,54.5,52.3,53.8,2.15,3
STU11728,DS201,Spring 2026,5,67.4,67.1,67.3,2.69,4
STU11729,SE501,Fall 2024,2,59.7,57.4,59.0,2.36,3
STU11730,DS201,Fall 2025,4,59.5,56.3,58.6,2.34,4
STU11731,CS101,Fall 2023,0,58.5,55.2,57.5,2.3,4
STU11732,DB401,Spring 2024,1,60.3,69.7,63.1,2.52,4
STU11733,SE501,Fall 2025,4,73.3,70.7,72.5,2.9,3
STU11734,DB401,Fall 2023,0,52.5,61.2,55.1,2.2,3
STU11735,CS101,Spring 2025,3,55.8,53.8,55.2,2.21,3
STU11736,DB401,Fall 2023,0,45.5,49.0,46.6,1.86,4
STU11737,DB401,Spring 2026,5,62.1,67.9,63.8,2.55,3
STU11738,AI301,Fall 2024,2,67.1,67.4,67.2,2.69,3
STU11739,AI301,Fall 2023,0,65.0,62.9,64.4,2.58,4
STU11740,AI301,Fall 2025,4,49.8,53.3,50.8,2.03,3
STU11741,SE501,Spring 2025,3,34.3,32.2,33.7,1.35,4
STU11742,CS101,Spring 2026,5,65.1,64.2,64.8,2.59,3
STU11743,AI301,Spring 2026,5,35.0,39.3,36.3,1.45,3
STU11744,CS101,Fall 2025,4,46.1,42.8,45.1,1.8,4
STU11745,CS101,Spring 2024,1,56.4,63.4,58.5,2.34,3
STU11746,CS101,Fall 2023,0,60.6,62.5,61.2,2.45,3
STU11747,CS101,Spring 2024,1,73.6,73.5,73.6,2.94,4
STU11748,AI301,Fall 2024,2,62.5,64.3,63.0,2.52,3
STU11749,DB401,Fall 2023,0,65.2,59.3,63.4,2.54,4
STU11750,CS101,Fall 2025,4,63.1,68.1,64.6,2.58,4
STU11751,SE501,Fall 2025,4,40.4,42.4,41.0,1.64,3
STU11752,SE501,Spring 2024,1,57.2,68.3,60.5,2.42,4
STU11753,SE501,Fall 2023,0,34.6,37.7,35.5,1.42,4
STU11754,DS201,Spring 2026,5,65.7,63.7,65.1,2.6,4
STU11755,DB401,Spring 2026,5,54.6,48.4,52.8,2.11,4
STU11756,CS101,Fall 2023,0,47.8,44.4,46.8,1.87,3
STU11757,CS101,Fall 2023,0,54.3,59.3,55.8,2.23,3
STU11758,AI301,Fall 2024,2,59.1,60.3,59.5,2.38,4
STU11759,DB401,Spring 2026,5,55.3,47.6,53.0,2.12,4
STU11760,DB401,Fall 2025,4,48.5,40.2,46.0,1.84,3
STU11761,SE501,Spring 2024,1,49.8,57.0,51.9,2.08,4
STU11762,CS101,Spring 2025,3,60.2,59.5,60.0,2.4,3
STU11763,DB401,Fall 2023,0,65.5,65.1,65.4,2.62,3
STU11764,DB401,Fall 2023,0,67.6,66.5,67.3,2.69,3
STU11765,SE501,Spring 2026,5,51.1,52.3,51.5,2.06,3
STU11766,CS101,Fall 2025,4,65.6,69.0,66.6,2.66,4
STU11767,SE501,Spring 2024,1,36.8,34.2,36.0,1.44,3
STU11768,SE501,Spring 2025,3,49.2,55.0,50.9,2.04,4
STU11769,SE501,Spring 2024,1,58.8,51.8,56.7,2.27,4
STU11770,SE501,Fall 2025,4,38.3,45.1,40.3,1.61,3
STU11771,CS101,Fall 2023,0,35.3,37.2,35.9,1.44,4
STU11772,AI301,Fall 2025,4,49.1,43.0,47.3,1.89,3
STU11773,SE501,Spring 2025,3,45.5,53.3,47.8,1.91,4
STU11774,CS101,Fall 2024,2,54.4,56.4,55.0,2.2,4
STU11775,CS101,Spring 2024,1,47.2,52.2,48.7,1.95,4
STU11776,DB401,Spring 2024,1,65.3,54.8,62.2,2.49,3
STU11777,DB401,Fall 2023,0,63.7,59.9,62.6,2.5,3
STU11778,AI301,Spring 2024,1,55.9,54.6,55.5,2.22,3
STU11779,DS201,Fall 2025,4,44.9,45.1,44.9,1.8,3
STU11780,CS101,Fall 2025,4,40.3,44.5,41.6,1.66,3
STU11781,AI301,Fall 2024,2,49.9,54.4,51.3,2.05,3
STU11782,DB401,Fall 2024,2,59.7,48.1,56.2,2.25,4
STU11783,AI301,Fall 2023,0,49.4,46.3,48.5,1.94,3
STU11784,CS101,Fall 2025,4,53.2,51.0,52.5,2.1,4
STU11785,AI301,Spring 2026,5,51.9,53.8,52.5,2.1,3
STU11786,DB401,Spring 2025,3,59.4,64.1,60.8,2.43,4
STU11787,DB401,Fall 2025,4,52.5,56.8,53.8,2.15,3
STU11788,SE501,Spring 2026,5,56.0,60.4,57.3,2.29,3
STU11789,AI301,Spring 2026,5,59.9,58.3,59.4,2.38,4
STU11790,DS201,Spring 2026,5,58.2,61.2,59.1,2.36,4
STU11791,DS201,Spring 2025,3,58.3,49.4,55.6,2.22,4
STU11792,DB401,Fall 2024,2,51.4,54.1,52.2,2.09,3
STU11793,AI301,Spring 2026,5,63.4,71.1,65.7,2.63,3
STU11794,CS101,Fall 2024,2,48.7,40.8,46.3,1.85,3
