student_id,total_classes,classes_attended,attendance_rate,tardy_count
STU14653,50,35,69.9,2
STU14654,40,23,56.7,3
STU14655,50,30,59.4,2
STU14656,50,38,75.0,2
STU14657,45,31,69.2,3
STU14658,45,42,92.4,0
STU14659,50,32,64.2,3
STU14660,50,25,50.2,7
STU14661,45,31,68.6,1
STU14662,50,29,58.9,4
STU14663,40,27,67.6,5
STU14664,45,32,70.2,3
STU14665,50,25,49.6,2
STU14666,45,30,66.9,3
STU14667,50,31,62.2,0
STU14668,40,29,72.5,1
STU14669,40,22,54.6,2
STU14670,40,32,79.3,3
STU14671,45,34,75.4,1
STU14672,50,38,76.5,2
STU14673,45,30,67.0,2
STU14674,45,29,64.1,4
STU14675,45,43,95.3,6
STU14676,40,33,83.0,1
STU14677,40,24,59.9,1
STU14678,50,29,58.3,2
STU14679,40,28,69.9,2
STU14680,50,20,40.9,1
STU14681,50,41,82.9,3
STU14682,40,26,65.4,4
STU14683,40,28,69.4,8
STU14684,40,23,56.5,6
STU14685,50,30,60.1,1
STU14686,45,30,66.0,5
STU14687,50,30,60.8,2
STU14688,50,41,81.4,2
STU14689,45,38,83.5,3
STU14690,50,37,74.9,3
STU14691,50,32,64.0,1
STU14692,40,22,54.6,2
STU14693,40,19,48.0,2
STU14694,45,41,92.0,0
STU14695,40,25,61.5,2
STU14696,40,30,75.4,2
STU14697,40,23,58.5,2
STU14698,45,37,82.1,2
STU14699,45,29,64.4,4
STU14700,40,26,64.0,3
STU14701,50,28,55.7,0
STU14702,45,16,36.5,1
STU14703,45,27,60.9,3
STU14704,50,31,61.2,4
STU14705,50,35,70.2,3
STU14706,40,32,80.3,2
STU14707,50,37,73.5,1
STU14708,50,38,77.0,3
STU14709,50,38,76.8,6
STU14710,40,19,48.2,5
STU14711,40,30,74.0,2
STU14712,40,26,64.2,2
STU14713,40,18,46.1,6
STU14714,45,35,78.0,3
STU14715,40,26,63.9,1
STU14716,40,21,53.7,2
STU14717,50,31,62.4,6
STU14718,40,23,57.6,3
STU14719,40,26,65.9,3
STU14720,50,29,58.2,5
STU14721,40,25,62.1,4
STU14722,50,21,41.8,6
STU14723,45,31,69.6,4
STU14724,50,39,78.5,2
STU14725,50,37,73.2,0
STU14726,45,25,55.0,3
STU14727,50,35,69.4,5
STU14728,50,32,63.4,3
STU14729,45,29,64.2,3
STU14730,50,44,87.0,3
STU14731,45,35,77.7,3
STU14732,45,29,64.9,2
STU14733,45,30,67.0,2
STU14734,40,25,63.4,5
STU14735,45,35,76.8,4
STU14736,50,30,60.9,2
STU14737,40,24,60.2,6
STU14738,50,27,53.7,3
STU14739,45,31,70.0,3
STU14740,40,35,87.2,0
STU14741,50,35,69.6,4
STU14742,40,28,70.4,2
STU14743,40,33,83.1,4
STU14744,45,29,64.7,2
STU14745,40,27,67.2,1
STU14746,50,24,47.4,4
STU14747,40,33,81.7,1
STU14748,40,21,53.5,3
STU14749,45,34,76.3,2
STU14750,45,32,71.0,3
STU14751,45,26,57.8,2
STU14752,45,32,72.2,3
STU14753,45,24,54.1,5
STU14754,40,29,72.5,3
STU14755,45,39,86.0,1
STU14756,40,32,80.6,3
STU14757,45,25,56.5,3
STU14758,45,28,61.3,2
STU14759,50,23,45.6,9
STU14760,45,29,63.4,2
STU14761,45,28,61.9,5
STU14762,40,21,52.5,2
STU14763,40,19,48.7,3
STU14764,45,39,86.7,1
STU14765,45,25,56.2,2
STU14766,50,33,66.4,5
STU14767,50,39,77.2,2
STU14768,40,21,51.3,2
STU14769,40,15,36.5,2
STU14770,40,28,69.5,3
STU14771,40,29,72.4,3
STU14772,40,23,56.6,3
STU14773,50,33,66.2,4
STU14774,50,36,71.6,2
STU14775,40,20,49.4,2
STU14776,50,46,91.0,3
STU14777,50,35,69.3,6
STU14778,40,29,73.1,2
STU14779,45,33,72.5,2
STU14780,40,25,63.6,2
STU14781,40,32,80.0,2
STU14782,40,25,62.0,6
STU14783,50,42,84.2,6
STU14784,40,28,70.4,4
STU14785,45,28,61.4,1
STU14786,40,35,88.3,7
STU14787,40,21,51.7,3
STU14788,45,30,67.6,3
STU14789,50,34,68.9,7
STU14790,50,36,71.8,3
STU14791,40,29,71.8,4
STU14792,45,28,62.1,3
STU14793,50,27,54.6,3
STU14794,50,33,65.3,7
STU14795,45,32,70.9,5
STU14796,45,38,84.6,6
STU14797,45,21,46.9,3
STU14798,50,43,86.3,5
STU14799,40,26,65.3,1
STU14800,45,31,69.5,4
STU14801,40,18,46.2,5
STU14802,45,40,89.5,4
STU14803,45,34,75.2,3
STU14804,45,38,83.8,2
STU14805,45,25,54.6,3
STU14806,40,26,65.5,0
STU14807,50,34,69.0,4
STU14808,50,43,86.0,1
STU14809,40,34,84.6,1
STU14810,45,31,69.2,2
STU14811,45,28,61.9,2
STU14812,50,30,60.8,5
STU14813,40,26,66.0,4
STU14814,40,19,48.6,6
STU14815,50,28,55.0,5
STU14816,45,37,82.6,1
STU14817,45,27,60.0,2
STU14818,45,29,65.5,5
STU14819,50,36,72.9,0
STU14820,50,23,45.1,4
STU14821,50,30,60.4,3
STU14822,45,35,77.2,3
STU14823,40,23,58.1,2
STU14824,45,24,53.1,3
STU14825,50,35,69.5,2
STU14826,50,36,71.3,3
STU14827,50,38,75.5,1
STU14828,50,36,71.9,4
STU14829,50,23,46.3,3
STU14830,40,36,89.5,2
STU14831,50,36,72.0,5
STU14832,40,36,90.6,4
STU14833,50,34,68.3,7
STU14834,40,32,80.3,3
STU14835,45,20,45.2,3
STU14836,45,29,65.1,3
STU14837,45,30,67.6,0
STU14838,40,34,85.0,2
STU14839,40,22,55.7,1
STU14840,50,24,48.5,3
STU14841,45,33,72.5,4
STU14842,50,41,81.8,3
STU14843,45,31,68.0,4
STU14844,50,37,74.7,3
STU14845,45,29,64.1,5
STU14846,45,22,47.9,1
STU14847,40,28,70.7,3
STU14848,40,29,72.3,4
STU14849,40,26,65.8,3
STU14850,50,32,64.8,6
STU14851,50,34,67.6,2
STU14852,50,24,47.6,3
STU14853,50,30,59.0,9
STU14854,50,25,49.6,3
STU14855,40,27,67.3,2
STU14856,50,38,75.3,7
STU14857,45,30,66.4,4
STU14858,50,34,68.2,1
STU14859,45,19,42.1,5
STU14860,40,24,60.8,0
STU14861,50,34,67.4,4
STU14862,50,28,55.1,5
STU14863,45,34,75.9,5
STU14864,40,20,50.5,0
STU14865,40,34,84.7,4
STU14866,45,28,62.8,2
STU14867,40,26,64.4,4
STU14868,50,43,85.8,4
STU14869,40,34,85.2,7
STU14870,40,17,42.5,5
STU14871,50,26,52.6,1
STU14872,45,34,76.5,3
STU14873,40,26,65.6,2
STU14874,50,28,57.0,7
STU14875,50,29,58.7,2
STU14876,50,32,64.6,3
STU14877,45,27,60.6,3
STU14878,40,25,62.7,2
STU14879,40,25,61.4,5
STU14880,45,24,53.5,3
STU14881,45,22,48.8,2
STU14882,50,30,59.9,7
STU14883,45,32,70.4,3
STU14884,45,42,92.6,2
STU14885,40,23,58.1,2
STU14886,40,16,39.6,0
STU14887,40,38,95.1,4
STU14888,50,28,55.9,4
STU14889,50,35,69.3,1
STU14890,50,29,57.2,1
STU14891,50,28,55.3,3
STU14892,40,32,79.3,4
STU14893,40,29,71.5,1
STU14894,45,28,61.6,2
STU14895,50,39,78.2,4
STU14896,45,35,77.3,4
STU14897,50,25,49.5,3
STU14898,50,31,61.5,5
STU14899,50,32,64.8,3
STU14900,40,21,53.2,2
STU14901,50,30,61.0,4
STU14902,45,26,58.3,0
STU14903,45,26,57.3,2
STU14904,40,31,78.4,2
STU14905,50,28,55.8,2
STU14906,40,29,71.3,2
STU14907,45,20,43.8,2
STU14908,50,27,54.2,0
STU14909,40,32,80.5,2
STU14910,50,35,70.8,4
STU14911,45,33,72.8,0
STU14912,50,32,63.1,3
STU14913,50,39,77.4,3
STU14914,40,23,57.0,2
STU14915,40,33,82.2,7
STU14916,50,41,82.1,3
STU14917,50,38,76.0,1
STU14918,45,27,60.3,0
STU14919,45,22,49.6,1
STU14920,45,29,63.4,3
STU14921,40,15,36.5,3
STU14922,45,32,71.0,1
STU14923,40,25,61.6,1
STU14924,45,28,62.7,3
STU14925,45,30,67.1,4
STU14926,45,26,57.2,4
STU14927,50,34,69.0,1
STU14928,50,40,79.0,3
STU14929,45,26,57.0,4
STU14930,50,39,78.7,5
STU14931,40,27,66.8,1
STU14932,40,28,70.9,4
STU14933,50,35,70.8,3
STU14934,45,25,56.3,6
STU14935,50,39,78.8,1
STU14936,50,35,69.5,4
STU14937,40,26,64.8,1
STU14938,45,37,81.9,2
STU14939,40,24,60.6,4
STU14940,50,31,62.4,0
STU14941,50,42,84.7,0
STU14942,45,28,62.4,2
STU14943,45,30,67.0,4
STU14944,40,27,66.7,3
STU14945,45,30,66.9,0
STU14946,45,33,73.5,0
STU14947,50,35,70.8,0
STU14948,50,30,60.8,3
STU14949,50,33,66.7,1
STU14950,45,30,67.6,1
STU14951,45,39,87.1,3
STU14952,50,28,57.0,5
STU14953,45,27,59.7,2
STU14954,50,33,66.1,6
STU14955,45,23,52.1,1
STU14956,50,18,36.7,2
STU14957,40,25,61.3,2
STU14958,45,30,66.2,5
STU14959,40,22,54.1,1
STU14960,50,41,82.6,5
STU14961,40,30,74.1,1
STU14962,45,32,70.8,2
STU14963,40,28,70.8,3
STU14964,50,38,75.7,2
STU14965,40,36,91.0,2
STU14966,50,34,67.8,4
STU14967,50,38,76.0,2
STU14968,40,32,81.0,3
STU14969,50,28,57.0,3
STU14970,50,28,56.6,3
STU14971,45,28,62.9,1
STU14972,50,28,56.1,2
STU14973,40,21,53.7,1
STU14974,50,37,74.9,7
STU14975,45,34,74.7,1
STU14976,50,35,70.5,3
STU14977,50,27,53.7,5
STU14978,50,34,67.0,3
STU14979,50,37,73.3,2
STU14980,45,22,48.3,0
STU14981,50,30,59.5,3
STU14982,50,38,75.3,4
STU14983,50,35,70.0,4
STU14984,40,20,49.2,2
STU14985,50,27,54.6,2
STU14986,45,32,70.5,6
STU14987,50,35,70.8,3
STU14988,45,23,51.3,4
STU14989,40,32,80.7,5
STU14990,45,22,49.5,2
STU14991,50,34,68.1,1
STU14992,45,23,51.4,2
STU14993,40,23,57.7,3
STU14994,50,45,89.2,3
STU14995,40,26,65.5,5
STU14996,50,37,73.4,4
STU14997,40,32,80.6,5
STU14998,50,37,73.2,1
STU14999,40,22,54.6,1
