student_id,lms_logins_per_week,video_watch_hours,forum_posts,quiz_attempts,avg_quiz_score
STU13668,13,18.7,0,8,67.3
STU13669,15,19.5,4,6,56.1
STU13670,11,16.3,8,13,69.0
STU13671,14,17.1,2,10,74.3
STU13672,11,7.7,6,2,79.0
STU13673,8,21.8,4,6,73.9
STU13674,16,14.5,3,4,53.1
STU13675,15,10.3,10,11,68.7
STU13676,13,15.7,1,14,83.4
STU13677,9,18.7,3,12,65.2
STU13678,10,17.6,6,7,48.0
STU13679,14,9.6,4,2,66.0
STU13680,17,18.8,4,3,64.8
STU13681,16,14.7,3,10,85.1
STU13682,17,17.5,4,10,80.1
STU13683,13,11.0,7,13,94.9
STU13684,8,20.2,5,3,75.5
STU13685,9,15.9,5,5,100.0
STU13686,12,20.9,8,14,96.9
STU13687,12,7.3,3,11,79.3
STU13688,7,8.0,2,4,83.4
STU13689,15,13.8,5,9,83.6
STU13690,10,22.3,2,2,80.8
STU13691,13,24.8,7,10,61.4
STU13692,8,10.6,3,5,69.8
STU13693,4,15.3,5,13,69.4
STU13694,7,15.8,3,9,84.9
STU13695,10,18.6,3,9,78.7
STU13696,13,19.4,7,7,74.2
STU13697,14,9.4,6,13,57.3
STU13698,10,15.3,6,11,65.8
STU13699,4,5.0,6,10,65.2
STU13700,16,19.1,2,9,96.5
STU13701,18,13.3,3,4,69.5
STU13702,16,9.0,2,7,61.8
STU13703,9,16.7,0,3,73.9
STU13704,16,13.2,4,2,75.4
STU13705,7,21.3,6,6,70.3
STU13706,13,10.5,3,14,89.7
STU13707,17,26.1,6,8,86.3
STU13708,11,19.3,1,13,64.1
STU13709,16,21.4,2,7,62.6
STU13710,10,9.9,6,5,54.6
STU13711,13,23.9,2,5,100.0
STU13712,12,8.9,4,10,64.4
STU13713,13,14.0,4,13,72.1
STU13714,8,21.5,6,4,66.5
STU13715,12,17.5,4,12,56.9
STU13716,17,8.8,5,14,88.1
STU13717,10,20.7,4,3,77.9
STU13718,15,16.7,4,7,69.0
STU13719,11,12.9,5,2,50.0
STU13720,15,7.3,6,3,70.5
STU13721,6,17.2,3,5,78.1
STU13722,9,14.2,4,10,59.8
STU13723,15,15.8,4,5,83.2
STU13724,21,7.1,5,11,86.4
STU13725,8,12.9,5,14,77.8
STU13726,12,17.4,1,12,60.5
STU13727,16,24.4,2,4,64.4
STU13728,14,14.0,2,12,77.7
STU13729,16,22.2,7,2,85.8
STU13730,20,18.9,0,13,66.3
STU13731,9,16.2,4,9,70.9
STU13732,15,9.9,4,12,63.9
STU13733,9,10.1,6,5,68.0
STU13734,4,18.1,9,12,87.6
STU13735,11,12.4,3,3,71.6
STU13736,10,11.9,3,8,59.4
STU13737,10,14.1,2,14,55.4
STU13738,11,14.2,3,13,69.3
STU13739,8,19.5,0,2,89.7
STU13740,17,12.5,6,4,59.6
STU13741,10,19.0,3,11,78.7
STU13742,14,17.2,5,12,80.6
STU13743,14,6.6,3,6,56.1
STU13744,9,16.5,4,8,60.5
STU13745,11,1.7,3,4,65.4
STU13746,8,10.5,4,14,78.9
STU13747,7,17.3,4,5,48.4
STU13748,9,14.9,5,6,87.2
STU13749,11,6.2,6,11,59.9
STU13750,12,9.4,5,3,65.6
STU13751,14,2.0,1,13,45.8
STU13752,15,8.3,4,10,64.5
STU13753,8,17.9,6,8,91.5
STU13754,18,12.2,4,3,60.0
STU13755,10,15.8,4,13,89.5
STU13756,13,15.1,7,7,52.3
STU13757,13,15.2,3,8,60.9
STU13758,12,20.1,2,13,72.0
STU13759,12,14.0,3,11,75.5
STU13760,10,19.6,3,13,76.2
STU13761,8,2.6,5,5,54.6
STU13762,14,20.6,8,12,90.1
STU13763,8,8.5,3,5,70.0
STU13764,4,9.6,3,9,82.8
STU13765,10,11.5,3,3,63.1
STU13766,19,20.4,5,3,76.1
STU13767,13,10.6,4,3,67.5
STU13768,10,11.7,4,12,84.4
STU13769,17,10.2,5,3,79.0
STU13770,16,16.3,6,8,75.7
STU13771,11,18.7,4,5,72.5
STU13772,8,23.5,2,6,51.8
STU13773,17,27.0,1,9,90.0
STU13774,14,18.3,4,8,99.5
STU13775,14,16.8,1,12,75.0
STU13776,14,8.9,4,9,63.7
STU13777,13,24.5,3,6,68.9
STU13778,13,16.1,7,9,87.2
STU13779,11,13.6,5,2,67.6
STU13780,10,16.9,3,6,90.3
STU13781,12,11.8,2,13,77.0
STU13782,15,3.3,4,12,60.2
STU13783,8,17.9,1,11,84.1
STU13784,10,21.7,7,3,81.5
STU13785,14,17.8,2,6,63.9
STU13786,14,15.0,3,14,74.9
STU13787,7,15.1,8,14,57.2
STU13788,14,15.9,5,13,72.4
STU13789,15,15.7,2,3,79.2
STU13790,13,14.7,4,7,64.6
STU13791,7,15.1,5,10,81.3
STU13792,15,22.8,5,13,70.0
STU13793,9,17.4,4,3,66.1
STU13794,18,15.5,4,11,94.7
STU13795,16,18.3,6,3,84.1
STU13796,10,18.3,5,11,43.0
STU13797,16,19.7,4,4,87.6
STU13798,12,11.2,3,11,73.0
STU13799,9,12.6,4,6,76.3
STU13800,16,10.9,6,11,66.9
STU13801,18,18.8,7,10,60.4
STU13802,19,18.6,4,4,89.7
STU13803,7,8.6,5,10,68.9
STU13804,17,17.0,4,10,66.9
STU13805,9,21.9,7,10,54.7
STU13806,10,13.8,3,5,79.8
STU13807,10,16.6,6,11,60.1
STU13808,11,18.7,5,7,59.4
STU13809,13,8.4,4,3,83.8
STU13810,10,15.8,3,2,39.5
STU13811,11,21.4,5,3,56.7
STU13812,13,12.0,4,5,80.3
STU13813,16,19.2,2,8,85.2
STU13814,11,15.1,8,3,55.5
STU13815,6,11.6,4,11,88.7
STU13816,10,14.5,6,2,80.7
STU13817,9,12.4,4,4,62.1
STU13818,20,10.6,3,8,80.7
STU13819,10,13.7,2,4,74.9
STU13820,12,15.3,2,3,68.5
STU13821,11,14.2,3,2,79.3
STU13822,12,13.7,7,4,64.5
STU13823,11,16.1,5,8,81.3
STU13824,12,17.7,3,4,65.2
STU13825,9,9.3,2,6,77.8
STU13826,10,13.7,5,12,64.0
STU13827,12,5.1,8,7,69.1
STU13828,11,14.2,4,13,59.6
STU13829,13,15.8,5,6,58.1
STU13830,7,17.8,5,2,86.7
STU13831,8,15.8,4,6,83.5
STU13832,12,17.7,4,4,89.2
STU13833,15,15.3,4,9,77.6
STU13834,13,11.6,5,6,97.6
STU13835,10,9.4,8,9,62.3
STU13836,12,13.7,2,10,76.0
STU13837,16,11.2,10,3,45.4
STU13838,8,14.4,4,5,75.8
STU13839,4,12.5,1,11,59.7
STU13840,15,17.1,4,2,69.7
STU13841,12,15.2,5,11,54.9
STU13842,16,17.2,8,13,62.3
STU13843,11,17.2,2,10,94.2
STU13844,14,14.1,2,11,80.2
STU13845,14,14.4,1,13,58.4
STU13846,14,17.5,8,9,72.0
STU13847,5,27.2,3,14,86.2
STU13848,9,10.1,3,3,46.9
STU13849,12,15.2,3,14,85.3
STU13850,12,9.0,4,12,70.2
STU13851,10,14.9,4,7,100.0
STU13852,9,11.6,3,6,61.9
STU13853,15,14.4,2,6,81.5
STU13854,13,15.8,2,4,48.1
STU13855,11,12.6,5,2,70.2
STU13856,7,6.1,3,12,69.3
STU13857,12,22.1,9,7,62.4
STU13858,9,19.2,6,7,71.4
STU13859,10,14.3,5,6,79.4
STU13860,8,10.5,3,10,91.8
STU13861,5,15.4,7,11,75.7
STU13862,7,16.8,3,13,71.5
STU13863,10,18.9,5,10,74.9
STU13864,9,19.3,1,14,78.1
STU13865,13,20.3,3,11,72.2
STU13866,10,6.3,2,2,88.7
STU13867,15,13.5,2,8,67.9
STU13868,12,20.0,6,13,54.0
STU13869,10,10.4,2,7,68.3
STU13870,13,21.1,4,14,73.8
STU13871,14,24.1,4,4,75.8
STU13872,5,21.0,5,5,83.3
STU13873,10,18.3,4,5,88.6
STU13874,11,12.8,5,5,58.2
STU13875,8,16.4,4,8,71.4
STU13876,13,8.3,2,5,93.6
STU13877,21,11.1,3,11,56.4
STU13878,12,11.4,6,7,63.0
STU13879,16,15.3,2,2,76.2
STU13880,10,13.0,4,9,47.2
STU13881,10,16.3,4,13,53.3
STU13882,6,19.4,5,5,79.9
STU13883,12,11.5,8,14,79.9
STU13884,17,15.7,5,4,79.3
STU13885,12,12.9,3,14,75.6
STU13886,17,16.0,2,10,61.0
STU13887,12,18.4,4,3,71.1
STU13888,12,19.6,5,9,84.6
STU13889,15,18.4,10,12,52.9
STU13890,10,17.1,4,7,85.0
STU13891,12,7.9,5,14,54.7
STU13892,17,9.6,3,14,81.8
STU13893,12,10.9,8,7,64.1
STU13894,13,16.8,6,11,66.2
STU13895,13,8.5,2,7,57.2
STU13896,13,16.7,4,3,100.0
STU13897,9,16.3,3,12,76.5
STU13898,8,5.3,4,13,88.2
STU13899,9,9.6,2,8,50.6
STU13900,17,20.2,3,9,82.7
STU13901,10,18.5,5,9,84.7
STU13902,9,10.7,2,11,73.0
STU13903,9,9.8,2,14,67.1
STU13904,12,2.7,2,8,61.1
STU13905,10,22.4,5,8,79.7
STU13906,12,15.2,2,6,61.2
STU13907,9,24.4,7,5,74.9
STU13908,8,14.0,1,5,85.4
STU13909,10,16.4,5,3,90.3
STU13910,13,19.5,5,5,78.0
STU13911,7,23.2,3,8,67.9
STU13912,14,17.5,3,14,79.4
STU13913,15,15.0,3,3,81.5
STU13914,19,15.1,5,12,53.7
STU13915,14,9.8,3,8,69.3
STU13916,18,13.1,2,10,64.0
STU13917,18,15.3,4,11,79.9
STU13918,11,21.9,5,4,43.7
STU13919,14,12.8,4,9,68.9
STU13920,16,20.3,4,6,77.8
STU13921,15,14.6,4,11,57.0
STU13922,14,21.2,4,11,71.8
STU13923,12,18.4,1,11,76.5
STU13924,16,18.0,2,5,43.9
STU13925,12,19.9,4,13,71.9
STU13926,14,19.2,2,14,63.0
STU13927,12,20.3,3,12,60.7
STU13928,11,25.7,2,9,84.0
STU13929,15,23.1,4,11,98.2
STU13930,13,17.3,3,2,80.4
STU13931,11,12.8,7,8,80.3
STU13932,6,16.8,6,10,51.2
STU13933,11,5.4,7,8,65.9
STU13934,10,19.1,5,10,74.7
STU13935,11,9.7,6,8,62.2
STU13936,9,20.6,8,13,100.0
STU13937,11,24.9,5,14,70.8
STU13938,11,7.7,4,3,90.1
STU13939,8,14.7,3,6,78.0
STU13940,12,9.7,2,5,77.6
STU13941,11,6.4,3,11,76.7
STU13942,8,14.5,4,9,95.0
STU13943,16,18.2,3,11,70.3
STU13944,14,18.8,3,14,59.0
STU13945,22,15.8,2,10,70.5
STU13946,16,6.7,2,10,59.1
STU13947,11,15.6,4,4,60.5
STU13948,10,7.5,3,4,66.0
STU13949,12,7.9,5,6,64.2
STU13950,9,10.0,9,3,39.3
STU13951,10,20.2,6,13,71.4
STU13952,11,17.7,7,5,79.8
STU13953,14,16.6,1,4,68.7
STU13954,8,10.7,3,12,93.0
STU13955,12,13.1,3,13,79.4
STU13956,7,8.1,2,7,81.2
STU13957,11,21.8,3,2,54.2
STU13958,14,26.0,4,6,71.7
STU13959,15,17.8,1,12,81.8
STU13960,20,18.7,3,12,64.2
STU13961,14,14.2,3,5,97.6
STU13962,14,6.9,2,2,84.5
STU13963,7,10.8,8,5,79.8
STU13964,12,12.7,10,8,70.2
STU13965,7,13.1,8,4,42.4
STU13966,13,11.9,1,13,82.4
STU13967,15,15.2,4,6,64.6
STU13968,11,10.7,4,9,63.2
STU13969,18,25.8,6,12,67.8
STU13970,10,8.2,4,4,55.6
STU13971,10,19.4,3,4,59.8
STU13972,16,13.7,3,12,80.9
STU13973,5,17.3,4,9,78.4
STU13974,12,17.5,5,4,75.0
STU13975,13,15.8,3,3,52.2
STU13976,16,9.3,5,3,87.4
STU13977,13,13.3,1,13,78.6
STU13978,12,15.8,6,9,52.1
STU13979,19,15.5,2,7,81.7
STU13980,11,9.9,4,11,65.7
STU13981,13,21.5,3,4,78.6
STU13982,12,2.5,6,12,51.9
STU13983,17,13.7,5,12,65.6
STU13984,14,10.4,2,11,42.7
STU13985,11,15.9,4,11,70.8
STU13986,12,20.1,6,2,78.8
STU13987,11,8.0,3,12,63.0
STU13988,12,26.8,3,7,74.2
STU13989,6,16.0,7,10,56.5
STU13990,10,16.9,6,7,71.1
STU13991,9,7.8,6,2,88.8
STU13992,9,14.8,2,7,69.9
STU13993,19,19.9,5,10,83.6
STU13994,5,16.0,9,7,80.1
STU13995,13,15.7,4,4,83.3
STU13996,5,14.7,3,3,53.5
STU13997,18,8.1,5,12,82.1
STU13998,11,8.1,4,9,89.3
STU13999,7,20.8,3,3,92.3
STU14000,18,19.4,5,8,61.5
STU14001,11,20.2,4,4,72.9
STU14002,13,10.9,0,14,56.2
STU14003,14,14.2,5,6,65.9
STU14004,11,21.2,3,12,57.6
STU14005,7,8.9,6,4,84.7
STU14006,15,20.6,6,4,84.3
STU14007,11,12.1,2,14,79.2
STU14008,18,10.7,7,8,74.7
STU14009,15,14.8,5,8,75.5
STU14010,13,9.4,3,8,70.2
STU14011,8,5.5,0,12,79.7
STU14012,16,15.4,6,13,85.3
STU14013,10,17.7,2,13,81.3
STU14014,9,21.1,4,5,87.1
STU14015,11,18.0,6,12,100.0
STU14016,9,24.8,0,9,80.4
STU14017,8,21.8,1,10,58.8
STU14018,12,18.7,4,2,59.6
STU14019,4,17.3,4,8,58.7
STU14020,12,21.2,1,9,69.6
STU14021,13,3.9,2,3,70.7
STU14022,10,12.6,5,7,72.2
STU14023,8,5.7,2,13,72.2
STU14024,14,18.3,2,6,76.0
STU14025,11,11.3,6,5,74.1
STU14026,11,30.1,5,5,89.1
STU14027,11,12.4,7,11,88.1
STU14028,11,15.5,6,7,69.5
STU14029,11,13.0,2,13,75.3
STU14030,15,12.6,5,2,93.1
STU14031,14,8.8,0,14,65.3
STU14032,14,8.6,4,2,61.4
STU14033,9,4.1,3,5,62.9
STU14034,11,17.7,3,4,55.6
STU14035,11,12.9,6,6,64.9
STU14036,12,24.7,5,14,52.4
STU14037,11,8.8,3,11,62.4
STU14038,13,22.4,6,11,89.9
STU14039,14,22.9,7,14,52.4
STU14040,11,21.4,2,6,71.1
STU14041,9,16.2,3,2,62.2
STU14042,11,13.3,2,13,73.2
STU14043,12,21.4,2,6,71.0
STU14044,13,11.0,4,7,79.7
STU14045,9,16.4,3,12,74.3
STU14046,14,14.8,4,5,55.1
STU14047,7,10.5,2,14,72.7
STU14048,13,16.4,5,11,47.3
STU14049,17,18.7,5,3,48.8
STU14050,11,10.3,3,11,85.7
STU14051,9,17.3,6,12,77.6
STU14052,19,3.9,3,10,63.5
STU14053,11,9.8,8,13,70.1
STU14054,11,12.7,2,10,83.1
STU14055,14,16.8,2,10,72.4
STU14056,4,19.3,5,10,62.4
STU14057,18,15.4,1,11,61.5
STU14058,12,17.8,3,8,51.9
STU14059,12,14.2,8,13,63.5
STU14060,10,17.0,3,3,56.6
STU14061,12,16.8,6,8,80.3
STU14062,12,12.5,9,2,76.2
STU14063,10,13.2,6,7,58.2
STU14064,9,18.0,2,7,61.1
STU14065,14,24.1,5,6,67.8
STU14066,20,21.0,7,8,65.1
STU14067,19,9.4,3,4,85.7
STU14068,12,9.4,4,8,97.4
STU14069,12,12.3,0,7,59.5
STU14070,11,15.5,3,4,84.2
STU14071,15,15.2,6,7,68.7
STU14072,13,21.2,4,2,71.5
STU14073,8,21.5,2,3,74.1
STU14074,16,15.0,6,13,65.2
STU14075,6,13.9,3,11,62.2
STU14076,10,17.6,3,5,65.0
STU14077,9,20.3,3,14,74.9
STU14078,17,17.8,1,13,75.8
STU14079,15,12.8,5,13,96.2
STU14080,10,11.9,4,6,70.7
STU14081,13,9.4,4,4,65.5
STU14082,11,16.0,6,13,66.2
STU14083,8,18.1,2,14,67.8
STU14084,13,18.7,3,5,70.4
STU14085,18,20.8,1,3,75.4
STU14086,15,22.4,5,9,100.0
STU14087,11,8.1,4,6,70.4
STU14088,10,17.0,1,2,55.4
STU14089,14,17.2,3,5,90.1
STU14090,15,14.6,2,13,77.6
STU14091,20,10.9,1,11,52.2
STU14092,12,22.2,7,3,74.3
STU14093,14,12.1,4,10,73.7
STU14094,7,4.0,5,6,81.3
STU14095,12,15.1,2,7,100.0
STU14096,11,13.8,5,10,71.9
STU14097,18,24.3,5,10,67.6
STU14098,15,17.4,4,4,73.1
STU14099,13,13.5,5,10,67.5
STU14100,9,14.0,7,5,55.5
STU14101,10,14.0,3,2,80.5
STU14102,7,26.1,1,9,45.7
STU14103,13,18.4,3,3,55.8
STU14104,13,8.0,7,11,54.9
STU14105,17,13.8,7,5,71.6
STU14106,14,14.9,6,4,64.9
STU14107,14,9.5,7,10,82.5
STU14108,13,6.1,5,6,85.9
STU14109,8,18.0,2,3,56.0
STU14110,17,11.0,5,5,56.3
STU14111,18,21.2,5,6,54.3
STU14112,8,15.0,9,7,87.1
STU14113,10,12.6,4,9,73.3
STU14114,15,2.9,5,10,61.6
STU14115,22,21.1,5,10,80.0
STU14116,12,16.5,4,2,63.9
STU14117,18,12.8,1,14,76.6
STU14118,13,10.5,6,2,66.9
STU14119,16,23.0,3,4,57.2
STU14120,14,9.7,3,9,82.4
STU14121,10,13.2,4,6,67.6
STU14122,15,17.8,1,11,83.3
STU14123,16,22.3,3,7,93.6
STU14124,10,13.9,3,12,81.0
STU14125,13,11.3,4,9,84.2
STU14126,16,14.5,6,5,81.0
STU14127,19,19.5,5,10,66.0
STU14128,16,20.6,8,13,81.1
STU14129,7,8.1,4,11,71.6
STU14130,4,15.6,1,5,51.0
STU14131,13,7.8,3,11,78.1
STU14132,10,19.4,4,13,80.5
STU14133,9,17.1,6,11,65.1
STU14134,17,10.4,2,14,52.3
STU14135,11,22.7,4,6,91.2
STU14136,13,16.7,2,7,75.7
STU14137,16,16.1,2,7,84.7
STU14138,17,14.1,3,13,67.7
STU14139,14,15.0,2,12,70.1
STU14140,12,13.1,12,9,59.6
STU14141,6,11.3,5,12,92.4
STU14142,14,21.1,1,14,100.0
STU14143,6,12.5,7,10,70.3
STU14144,16,12.4,3,2,74.5
STU14145,10,14.4,4,4,90.6
STU14146,10,22.1,2,8,48.7
STU14147,12,20.7,2,13,100.0
STU14148,16,13.0,7,4,95.2
STU14149,16,21.1,1,6,58.4
STU14150,8,15.5,0,5,59.8
STU14151,12,10.8,4,6,54.3
STU14152,16,12.6,3,4,55.2
STU14153,17,21.9,5,4,79.6
STU14154,9,25.4,3,14,61.9
STU14155,17,16.6,5,13,76.3
STU14156,7,12.2,3,13,87.8
STU14157,11,14.4,5,11,82.9
STU14158,11,11.2,7,14,84.1
STU14159,12,11.9,1,9,80.8
STU14160,16,11.4,5,4,85.4
STU14161,14,14.6,2,14,72.6
STU14162,9,15.6,2,9,64.9
STU14163,13,14.3,2,6,55.8
STU14164,13,13.9,8,2,82.5
STU14165,12,18.8,4,3,84.0
STU14166,6,13.9,2,13,62.9
STU14167,12,14.2,6,8,66.7
STU14168,13,14.1,5,2,71.4
STU14169,19,22.7,5,3,69.5
STU14170,6,12.5,3,2,59.9
STU14171,6,18.0,2,11,91.3
STU14172,11,11.3,5,8,66.0
STU14173,9,16.7,6,3,77.8
STU14174,18,17.7,4,14,65.6
STU14175,15,20.4,7,11,63.0
STU14176,8,13.1,3,4,68.2
STU14177,13,9.4,3,12,60.3
STU14178,15,11.1,3,12,53.2
STU14179,14,19.8,8,12,69.4
STU14180,10,25.4,4,8,76.0
STU14181,9,19.2,2,2,78.6
STU14182,11,8.7,1,13,71.3
STU14183,5,19.0,5,5,66.7
STU14184,11,10.3,5,8,76.3
STU14185,16,13.3,3,3,60.7
STU14186,9,15.9,6,5,88.7
STU14187,11,16.8,1,10,71.6
STU14188,12,15.3,2,8,83.5
STU14189,14,12.0,2,4,78.7
STU14190,17,20.3,5,4,70.2
STU14191,10,12.4,7,12,74.1
STU14192,16,21.3,9,5,58.1
STU14193,8,8.2,3,5,75.4
STU14194,14,16.1,3,14,62.6
STU14195,14,8.9,2,14,63.1
STU14196,15,10.8,4,13,86.1
STU14197,15,12.4,4,9,64.8
STU14198,14,22.6,7,7,85.5
STU14199,9,21.5,3,7,61.9
STU14200,11,19.4,1,9,83.6
STU14201,8,15.2,4,12,61.5
STU14202,13,15.9,7,9,72.2
STU14203,13,21.3,2,9,75.0
STU14204,16,18.5,5,13,77.4
STU14205,13,15.1,6,2,72.4
STU14206,14,22.4,3,9,57.4
STU14207,11,19.1,2,6,52.2
STU14208,12,16.2,7,4,71.2
STU14209,16,12.7,2,8,95.2
STU14210,9,12.3,5,14,66.3
STU14211,8,13.3,4,3,89.2
STU14212,12,17.3,4,11,84.7
STU14213,8,19.2,6,11,80.9
STU14214,10,7.8,7,7,58.1
STU14215,9,5.3,1,5,78.7
STU14216,11,10.2,3,14,78.3
STU14217,15,13.0,3,2,72.2
STU14218,14,21.0,2,14,75.7
STU14219,14,13.6,4,7,64.8
STU14220,6,16.3,5,4,79.8
STU14221,14,17.1,5,13,84.9
STU14222,10,9.9,2,14,47.7
STU14223,13,22.3,3,5,72.9
STU14224,10,11.7,4,5,54.1
STU14225,13,22.8,3,9,63.4
STU14226,16,14.4,5,8,76.1
STU14227,5,13.3,6,10,75.7
STU14228,13,9.4,3,12,65.8
STU14229,12,16.0,5,8,95.5
STU14230,10,26.3,6,10,74.9
STU14231,16,17.1,4,2,64.8
STU14232,6,16.4,5,5,76.2
STU14233,19,11.7,5,13,52.0
STU14234,9,18.0,4,2,76.9
STU14235,8,15.8,4,7,68.4
STU14236,16,14.7,4,3,88.0
STU14237,7,17.5,8,11,59.1
STU14238,15,5.9,5,10,82.4
STU14239,18,14.5,4,13,71.8
STU14240,7,9.0,1,5,81.9
STU14241,10,15.1,4,12,84.4
STU14242,12,11.4,5,5,77.3
STU14243,11,11.7,3,7,83.9
STU14244,11,8.3,9,6,76.0
STU14245,10,20.6,8,7,64.2
STU14246,12,11.6,2,14,93.0
STU14247,13,11.9,5,13,47.5
STU14248,6,22.7,5,10,57.7
STU14249,10,17.8,2,7,68.0
STU14250,10,4.8,7,7,63.2
STU14251,18,21.9,6,14,71.7
STU14252,8,23.2,4,5,72.6
STU14253,12,22.8,7,8,64.0
STU14254,11,18.3,1,5,77.3
STU14255,15,9.5,2,6,58.2
STU14256,8,14.8,4,5,78.3
STU14257,8,7.8,1,10,65.6
STU14258,9,10.7,6,7,69.8
STU14259,8,9.4,4,11,58.3
STU14260,15,11.9,2,7,99.2
STU14261,15,15.8,1,14,64.2
STU14262,9,12.8,3,6,92.3
STU14263,15,12.6,5,13,59.3
STU14264,12,13.5,2,10,66.5
STU14265,8,22.5,5,6,75.9
STU14266,13,25.8,4,13,74.6
STU14267,18,12.7,0,13,65.8
STU14268,9,16.7,8,9,71.2
STU14269,17,10.8,7,7,86.1
STU14270,15,18.8,2,7,54.9
STU14271,12,12.6,6,13,83.2
STU14272,12,11.4,2,12,75.9
STU14273,15,25.0,4,4,77.4
STU14274,9,8.2,3,10,51.7
STU14275,16,2.7,3,11,81.1
STU14276,12,18.7,3,4,51.6
STU14277,10,13.2,3,10,66.3
STU14278,9,11.8,2,13,64.7
STU14279,12,28.7,2,13,70.9
STU14280,14,18.7,2,3,69.6
STU14281,9,14.7,7,14,68.6
STU14282,15,11.5,4,9,71.1
STU14283,12,17.2,6,12,82.9
STU14284,12,6.3,1,8,100.0
STU14285,17,12.4,2,4,50.0
STU14286,15,14.8,6,8,61.6
STU14287,6,16.1,3,9,72.0
STU14288,11,14.3,3,5,66.2
STU14289,15,11.5,5,10,69.6
STU14290,13,19.6,3,9,69.7
STU14291,13,6.7,8,11,75.2
STU14292,9,13.6,6,3,90.3
STU14293,15,12.4,2,14,89.7
STU14294,15,20.1,4,14,61.1
STU14295,14,12.7,0,7,60.4
STU14296,12,17.2,2,2,57.4
STU14297,7,16.7,5,2,55.8
STU14298,15,5.8,5,11,51.0
STU14299,11,14.7,3,13,89.2
STU14300,17,6.3,3,2,82.3
STU14301,13,16.8,6,8,65.6
STU14302,12,11.3,6,8,70.3
STU14303,8,20.9,2,2,61.8
STU14304,12,14.1,2,6,57.7
STU14305,18,11.1,5,6,81.5
STU14306,10,21.0,6,7,76.5
STU14307,18,10.6,8,14,61.3
STU14308,11,19.5,1,5,91.9
STU14309,12,17.3,3,3,88.6
STU14310,11,13.2,4,5,58.7
STU14311,14,8.3,6,6,55.4
STU14312,7,21.2,5,12,76.6
STU14313,4,17.5,6,4,99.1
STU14314,13,11.1,5,3,61.2
STU14315,8,16.2,4,14,81.0
STU14316,11,20.0,6,7,66.4
STU14317,9,15.6,3,14,80.2
STU14318,12,16.2,6,13,46.9
STU14319,18,20.2,5,11,62.1
STU14320,9,22.7,7,5,75.4
STU14321,12,14.4,5,8,75.7
STU14322,16,8.3,3,7,47.9
STU14323,14,8.5,1,9,62.1
STU14324,11,11.5,2,6,64.2
STU14325,15,10.3,3,7,79.8
STU14326,9,6.6,3,10,70.0
STU14327,16,24.2,5,12,76.8
STU14328,11,17.6,6,6,88.5
STU14329,6,12.4,5,10,70.0
STU14330,14,14.8,3,4,79.8
STU14331,10,6.1,1,10,83.9
STU14332,15,20.8,5,3,68.3
STU14333,12,5.3,2,9,66.4
STU14334,10,17.6,7,2,80.7
STU14335,8,5.8,2,10,77.2
STU14336,10,12.9,6,8,85.8
STU14337,10,21.2,4,11,77.2
STU14338,13,6.8,2,2,68.7
STU14339,15,14.3,3,12,74.4
STU14340,9,18.1,6,2,65.5
STU14341,16,17.3,5,9,47.4
STU14342,18,15.4,5,10,82.3
STU14343,13,17.5,3,3,58.4
STU14344,10,11.9,3,4,76.2
STU14345,7,24.7,7,3,72.5
STU14346,12,6.9,6,2,75.0
STU14347,14,20.8,6,3,56.4
STU14348,9,15.9,2,9,54.1
STU14349,14,18.1,4,3,71.9
STU14350,16,19.0,9,10,73.3
STU14351,13,17.8,2,2,75.6
STU14352,12,10.9,6,7,64.0
STU14353,8,13.6,7,7,58.7
STU14354,10,7.7,4,7,80.5
STU14355,10,13.5,1,8,94.2
STU14356,13,16.6,1,14,78.2
STU14357,12,18.0,8,2,83.9
STU14358,12,17.0,2,10,50.2
STU14359,10,6.2,1,14,82.4
STU14360,13,12.2,3,12,65.1
STU14361,9,11.7,4,6,68.5
STU14362,10,8.4,2,9,88.0
STU14363,13,10.8,2,3,66.6
STU14364,11,15.0,4,14,79.6
STU14365,13,22.1,4,6,67.7
STU14366,13,10.2,5,8,52.3
STU14367,14,9.4,4,4,81.3
STU14368,7,12.0,2,13,72.9
STU14369,7,16.7,1,8,73.9
STU14370,12,21.1,5,8,75.8
STU14371,23,14.6,1,12,89.3
STU14372,17,7.8,3,14,72.0
STU14373,15,8.8,7,11,42.5
STU14374,6,15.9,3,3,89.9
STU14375,18,20.0,6,9,75.5
STU14376,7,24.1,0,13,60.6
STU14377,15,9.1,4,10,82.7
STU14378,10,15.7,4,7,56.3
STU14379,11,9.9,7,7,45.6
STU14380,10,10.5,5,9,85.1
STU14381,15,10.1,5,6,85.9
STU14382,6,13.3,4,2,86.1
STU14383,13,10.6,1,11,66.5
STU14384,14,27.4,7,10,68.2
STU14385,13,12.7,4,4,66.6
STU14386,13,19.9,3,8,54.9
STU14387,8,11.7,10,7,67.4
STU14388,14,26.2,8,12,68.2
STU14389,11,16.7,5,5,57.6
STU14390,12,19.2,4,8,89.3
STU14391,10,12.0,1,10,63.2
STU14392,10,19.9,2,5,90.2
STU14393,11,16.7,2,12,83.1
STU14394,11,13.1,2,7,74.6
STU14395,13,9.6,2,4,55.4
STU14396,9,13.8,6,13,80.7
STU14397,6,13.4,8,4,96.4
STU14398,12,19.3,3,8,64.2
STU14399,9,13.8,3,10,77.3
STU14400,15,5.4,2,14,68.1
STU14401,16,18.2,3,6,51.1
