student_id,age,gender,socio_economic_tier,distance_from_campus_km,internet_access,parent_education
STU11843,18,Female,Medium,27.6,Moderate,Bachelors
STU11844,21,Female,Low,41.1,High-Speed,Bachelors
STU11845,21,Male,High,0.4,Moderate,Bachelors
STU11846,22,Male,Medium,1.5,High-Speed,Masters
STU11847,20,Male,High,5.2,High-Speed,High School
STU11848,20,Female,Medium,2.0,Moderate,Bachelors
STU11849,18,Female,High,4.3,Limited,Bachelors
STU11850,23,Male,Low,1.3,High-Speed,High School
STU11851,21,Female,Medium,5.8,High-Speed,High School
STU11852,22,Female,High,3.0,High-Speed,Bachelors
STU11853,18,Female,Low,4.1,High-Speed,High School
STU11854,20,Female,Low,0.9,Moderate,High School
STU11855,21,Male,Medium,5.3,Moderate,Doctorate
STU11856,24,Female,High,38.9,Moderate,Bachelors
STU11857,22,Male,Low,3.8,Moderate,High School
STU11858,19,Female,High,19.9,High-Speed,Bachelors
STU11859,21,Female,Medium,17.6,High-Speed,Bachelors
STU11860,22,Female,Medium,28.9,High-Speed,Masters
STU11861,18,Female,High,14.8,Moderate,Bachelors
STU11862,19,Male,Medium,10.2,Moderate,Masters
STU11863,22,Female,Low,18.4,Moderate,High School
STU11864,22,Other,Low,0.7,High-Speed,Bachelors
STU11865,25,Female,Medium,5.9,High-Speed,High School
STU11866,25,Male,Medium,43.1,Limited,High School
STU11867,25,Male,High,13.9,High-Speed,Bachelors
STU11868,20,Male,Medium,31.1,Moderate,High School
STU11869,23,Female,Medium,14.4,High-Speed,Bachelors
STU11870,21,Female,Medium,19.7,High-Speed,Masters
STU11871,20,Male,Low,11.6,Moderate,High School
STU11872,24,Female,Low,13.6,High-Speed,High School
STU11873,19,Female,High,7.0,Moderate,Bachelors
STU11874,23,Female,Low,24.5,Moderate,Masters
STU11875,22,Female,Low,16.6,High-Speed,Bachelors
STU11876,20,Female,Medium,17.6,Moderate,Bachelors
STU11877,25,Female,Medium,10.6,High-Speed,High School
STU11878,23,Male,High,3.5,High-Speed,High School
STU11879,24,Female,Low,0.3,Moderate,Bachelors
STU11880,21,Female,Low,26.1,High-Speed,High School
STU11881,24,Female,Medium,8.4,High-Speed,Masters
STU11882,19,Female,Medium,3.4,Limited,Bachelors
STU11883,18,Female,Medium,1.5,High-Speed,Bachelors
STU11884,20,Male,Medium,16.8,Moderate,Bachelors
STU11885,25,Male,High,17.2,Moderate,Bachelors
STU11886,19,Male,High,16.0,High-Speed,Bachelors
STU11887,18,Male,Low,9.8,High-Speed,Masters
STU11888,25,Female,Medium,4.3,High-Speed,Doctorate
STU11889,25,Other,Medium,3.4,High-Speed,Masters
STU11890,25,Male,High,0.1,Moderate,Masters
STU11891,20,Male,High,17.0,Moderate,Bachelors
STU11892,19,Female,Low,0.9,High-Speed,Bachelors
STU11893,25,Male,Medium,9.5,Moderate,High School
STU11894,24,Female,Medium,6.7,Limited,High School
STU11895,19,Female,Low,7.1,High-Speed,High School
STU11896,23,Female,Low,24.8,Moderate,High School
STU11897,24,Male,Medium,0.3,Moderate,Bachelors
STU11898,20,Male,Medium,14.1,High-Speed,High School
STU11899,25,Female,Low,0.5,High-Speed,Masters
STU11900,19,Female,Medium,0.4,Moderate,Masters
STU11901,22,Male,Low,5.3,High-Speed,High School
STU11902,20,Female,Medium,0.6,High-Speed,High School
STU11903,19,Male,Medium,14.8,Moderate,Masters
STU11904,23,Female,Low,7.2,Moderate,Masters
STU11905,25,Male,Medium,0.3,High-Speed,Masters
STU11906,18,Female,Low,0.4,High-Speed,Doctorate
STU11907,25,Male,Medium,9.0,High-Speed,Doctorate
STU11908,18,Male,Low,15.6,High-Speed,Bachelors
STU11909,22,Male,Medium,5.5,High-Speed,High School
STU11910,20,Male,Low,7.7,High-Speed,Bachelors
STU11911,23,Female,Medium,15.3,High-Speed,High School
STU11912,19,Other,Medium,9.0,High-Speed,Masters
STU11913,19,Male,Low,2.4,High-Speed,Bachelors
STU11914,18,Male,Medium,9.0,High-Speed,Bachelors
STU11915,23,Female,Low,9.4,High-Speed,High School
STU11916,24,Female,Medium,12.6,High-Speed,Bachelors
STU11917,22,Female,Low,9.2,Limited,Bachelors
STU11918,18,Male,Medium,33.1,High-Speed,Masters
STU11919,18,Male,Medium,2.1,Moderate,High School
STU11920,22,Female,High,28.7,Limited,Masters
STU11921,20,Male,Medium,7.3,High-Speed,Masters
STU11922,19,Female,Medium,10.6,Moderate,Bachelors
STU11923,20,Male,Medium,1.0,High-Speed,Bachelors
STU11924,23,Female,High,4.6,High-Speed,Bachelors
STU11925,24,Male,Medium,13.9,High-Speed,High School
STU11926,25,Female,Low,11.7,High-Speed,High School
STU11927,21,Male,High,0.4,High-Speed,Masters
STU11928,21,Female,Medium,7.5,High-Speed,Bachelors
STU11929,21,Male,High,0.9,Moderate,High School
STU11930,22,Female,High,52.1,Limited,Bachelors
STU11931,18,Female,Low,21.6,High-Speed,Bachelors
STU11932,24,Female,Medium,0.2,High-Speed,High School
STU11933,20,Female,Low,18.6,High-Speed,Bachelors
STU11934,25,Female,Low,23.9,High-Speed,High School
STU11935,19,Female,Low,4.1,Moderate,High School
STU11936,21,Male,Medium,12.1,High-Speed,Bachelors
STU11937,20,Female,Low,5.5,High-Speed,Bachelors
STU11938,21,Female,Low,10.1,Moderate,High School
STU11939,24,Male,Medium,4.0,Moderate,Bachelors
STU11940,21,Male,Low,3.7,High-Speed,High School
STU11941,19,Male,Low,5.2,High-Speed,High School
STU11942,25,Female,Low,1.5,High-Speed,High School
STU11943,23,Female,Medium,16.9,High-Speed,High School
STU11944,23,Female,Medium,4.1,High-Speed,High School
STU11945,24,Female,Low,4.9,High-Speed,Masters
STU11946,23,Male,High,21.3,Limited,Bachelors
STU11947,22,Male,Medium,6.5,High-Speed,High School
STU11948,18,Male,Medium,7.5,High-Speed,High School
STU11949,22,Male,Medium,29.8,High-Speed,High School
STU11950,20,Male,Medium,20.7,High-Speed,Bachelors
STU11951,22,Male,Medium,1.8,Moderate,High School
STU11952,20,Female,Low,6.1,High-Speed,High School
STU11953,20,Female,Low,33.7,High-Speed,Bachelors
STU11954,18,Other,High,4.4,High-Speed,Bachelors
STU11955,19,Female,Low,4.4,High-Speed,High School
STU11956,25,Female,Medium,2.1,High-Speed,Bachelors
STU11957,24,Male,High,1.2,High-Speed,High School
STU11958,18,Female,Medium,12.8,High-Speed,High School
STU11959,24,Female,Medium,14.0,High-Speed,Bachelors
STU11960,23,Male,Medium,33.0,High-Speed,Bachelors
STU11961,23,Male,Low,14.1,Moderate,Bachelors
STU11962,22,Female,Medium,2.6,Moderate,High School
STU11963,20,Male,Medium,0.4,Moderate,Bachelors
STU11964,21,Female,High,40.2,Moderate,High School
STU11965,21,Female,High,4.0,High-Speed,Bachelors
STU11966,24,Male,High,3.6,Moderate,Bachelors
STU11967,20,Male,High,22.5,High-Speed,High School
STU11968,24,Male,Medium,8.4,High-Speed,Bachelors
STU11969,18,Male,Medium,2.3,High-Speed,Bachelors
STU11970,19,Male,Medium,20.9,High-Speed,High School
STU11971,25,Female,Medium,47.6,Limited,Masters
STU11972,18,Male,High,0.9,High-Speed,Masters
STU11973,20,Female,Low,18.8,High-Speed,High School
STU11974,20,Male,High,4.7,High-Speed,Masters
STU11975,19,Female,High,7.1,High-Speed,Bachelors
STU11976,24,Male,High,23.4,High-Speed,Bachelors
STU11977,22,Male,High,34.4,High-Speed,Masters
STU11978,22,Female,Low,2.9,High-Speed,Bachelors
STU11979,19,Female,Low,2.3,Moderate,High School
STU11980,22,Male,Low,0.8,High-Speed,Masters
STU11981,21,Female,Low,7.8,High-Speed,High School
STU11982,22,Male,Medium,0.1,Moderate,High School
STU11983,22,Male,High,5.0,Limited,High School
STU11984,22,Male,High,0.7,High-Speed,Masters
STU11985,21,Male,Medium,4.9,High-Speed,Masters
STU11986,24,Female,Low,0.4,Limited,High School
STU11987,22,Female,Low,17.1,High-Speed,Masters
STU11988,23,Male,Low,2.2,High-Speed,High School
STU11989,21,Female,Medium,3.8,High-Speed,Doctorate
STU11990,19,Female,Medium,19.4,Limited,Bachelors
STU11991,18,Male,Low,13.0,Limited,High School
STU11992,19,Female,Medium,2.3,Moderate,High School
STU11993,18,Male,Low,0.7,High-Speed,High School
STU11994,25,Female,Medium,11.9,High-Speed,High School
STU11995,19,Female,Medium,4.7,High-Speed,Bachelors
STU11996,23,Female,Medium,13.8,Moderate,High School
STU11997,18,Male,Medium,5.6,Limited,Doctorate
STU11998,18,Male,High,4.0,High-Speed,Bachelors
STU11999,20,Male,Low,5.7,Moderate,Bachelors
STU12000,18,Male,Medium,13.1,High-Speed,High School
STU12001,18,Male,Medium,22.1,High-Speed,Masters
STU12002,20,Female,Medium,0.5,Moderate,Bachelors
STU12003,22,Male,High,7.1,High-Speed,Masters
STU12004,22,Male,Medium,0.3,High-Speed,Doctorate
STU12005,20,Female,Medium,6.0,High-Speed,High School
STU12006,21,Male,Low,20.6,Moderate,High School
STU12007,25,Female,Medium,4.3,Moderate,Masters
STU12008,18,Male,Low,25.6,Limited,Masters
STU12009,18,Male,Low,9.5,Moderate,Bachelors
STU12010,20,Male,Medium,25.8,High-Speed,High School
STU12011,20,Male,Medium,13.4,High-Speed,Bachelors
STU12012,21,Female,Low,1.0,Limited,High School
STU12013,23,Male,Medium,2.5,High-Speed,High School
STU12014,22,Female,Medium,4.8,Moderate,Bachelors
STU12015,19,Male,Low,1.8,Moderate,High School
STU12016,23,Male,Medium,6.5,Moderate,Bachelors
STU12017,24,Female,Medium,6.1,High-Speed,Doctorate
STU12018,22,Male,Medium,29.7,High-Speed,Masters
STU12019,18,Female,Medium,5.4,Moderate,Masters
STU12020,24,Female,Medium,14.6,Moderate,Masters
STU12021,23,Female,Medium,27.0,Moderate,High School
STU12022,20,Female,High,19.9,High-Speed,Masters
STU12023,21,Male,Medium,2.2,High-Speed,Masters
STU12024,22,Male,Low,6.5,Moderate,Masters
STU12025,21,Male,Medium,4.1,Moderate,Bachelors
STU12026,24,Female,High,4.9,Moderate,High School
STU12027,22,Other,Low,4.3,High-Speed,High School
STU12028,25,Male,High,16.6,Limited,High School
STU12029,25,Female,High,5.7,High-Speed,Doctorate
STU12030,23,Male,Low,7.0,Moderate,Bachelors
STU12031,18,Female,High,38.4,High-Speed,Masters
STU12032,25,Male,Medium,0.6,High-Speed,Bachelors
STU12033,25,Female,High,6.4,Moderate,Bachelors
STU12034,19,Female,Medium,14.1,High-Speed,High School
STU12035,21,Male,Medium,1.6,High-Speed,High School
STU12036,21,Male,Medium,9.0,High-Speed,Bachelors
STU12037,25,Male,Medium,2.6,Moderate,Bachelors
STU12038,19,Male,Low,19.2,High-Speed,High School
STU12039,21,Male,Medium,3.8,High-Speed,Bachelors
STU12040,21,Female,Low,3.8,Limited,High School
STU12041,22,Female,Medium,8.7,High-Speed,Masters
STU12042,22,Female,Medium,1.9,High-Speed,High School
STU12043,19,Male,Medium,3.2,High-Speed,Bachelors
STU12044,24,Female,Medium,5.1,Limited,High School
STU12045,18,Female,Low,4.1,High-Speed,Bachelors
STU12046,23,Male,Low,7.1,Moderate,Bachelors
STU12047,25,Female,Low,8.7,High-Speed,Bachelors
STU12048,25,Female,Medium,7.9,Moderate,Masters
STU12049,23,Male,High,10.1,Moderate,High School
STU12050,25,Male,Low,3.5,High-Speed,High School
STU12051,25,Male,High,1.3,High-Speed,Bachelors
STU12052,24,Male,Medium,13.6,Moderate,Bachelors
STU12053,21,Female,Medium,18.1,High-Speed,High School
STU12054,18,Female,Medium,2.8,Limited,Bachelors
STU12055,25,Female,High,5.0,High-Speed,High School
STU12056,19,Male,Low,6.6,Moderate,High School
STU12057,24,Male,Medium,7.2,High-Speed,Bachelors
STU12058,25,Female,Medium,10.2,Moderate,Masters
STU12059,19,Female,Medium,0.4,High-Speed,Bachelors
STU12060,22,Male,High,12.1,High-Speed,Bachelors
STU12061,21,Female,Low,0.6,High-Speed,Masters
STU12062,20,Female,Medium,6.0,High-Speed,High School
STU12063,25,Male,Medium,16.7,High-Speed,Bachelors
STU12064,19,Male,Medium,5.7,High-Speed,Masters
STU12065,24,Female,Medium,1.5,Moderate,High School
STU12066,21,Male,Medium,39.9,High-Speed,High School
STU12067,18,Male,High,20.9,Moderate,Doctorate
STU12068,24,Male,Medium,14.0,High-Speed,Doctorate
STU12069,22,Male,High,5.0,High-Speed,High School
STU12070,23,Female,Medium,1.9,High-Speed,High School
STU12071,25,Female,Low,27.0,Limited,High School
STU12072,18,Male,Low,7.2,Moderate,High School
STU12073,19,Female,Low,18.2,High-Speed,Bachelors
STU12074,25,Female,Medium,4.0,Moderate,Bachelors
STU12075,19,Female,Medium,3.9,High-Speed,Masters
STU12076,18,Male,Medium,40.2,High-Speed,High School
STU12077,19,Male,Medium,7.0,High-Speed,Masters
STU12078,24,Other,Low,1.4,High-Speed,High School
STU12079,21,Female,Low,2.4,High-Speed,High School
STU12080,19,Male,Low,6.2,Moderate,Bachelors
STU12081,22,Male,Medium,0.4,High-Speed,High School
STU12082,21,Male,Low,5.9,Moderate,High School
STU12083,24,Female,Low,5.2,High-Speed,Masters
STU12084,25,Female,High,14.4,High-Speed,High School
STU12085,20,Female,High,4.2,Moderate,Bachelors
STU12086,25,Male,Low,38.5,Moderate,High School
STU12087,19,Female,Medium,1.9,Limited,High School
STU12088,19,Female,Medium,8.5,High-Speed,Bachelors
STU12089,22,Male,Medium,0.9,Moderate,Masters
STU12090,24,Female,Medium,12.6,Moderate,Bachelors
STU12091,22,Female,Low,49.9,High-Speed,Bachelors
STU12092,23,Male,Medium,16.2,High-Speed,Masters
STU12093,24,Female,Medium,7.7,High-Speed,Bachelors
STU12094,18,Male,Low,6.3,High-Speed,High School
STU12095,18,Female,Medium,17.1,High-Speed,Bachelors
STU12096,18,Female,Medium,26.1,Limited,Bachelors
STU12097,22,Female,Medium,43.0,High-Speed,Bachelors
STU12098,18,Female,Low,4.8,Moderate,Bachelors
STU12099,24,Male,Medium,44.7,Moderate,High School
STU12100,18,Female,Low,1.6,High-Speed,Bachelors
STU12101,20,Female,Medium,2.8,High-Speed,Bachelors
STU12102,18,Male,Low,0.9,High-Speed,Bachelors
STU12103,19,Female,Low,3.0,Moderate,Masters
STU12104,23,Female,Medium,13.9,Limited,Masters
STU12105,22,Male,Medium,18.2,High-Speed,Bachelors
STU12106,21,Female,High,14.3,Moderate,Bachelors
STU12107,23,Female,Medium,9.5,High-Speed,Bachelors
STU12108,20,Male,Low,6.9,Moderate,Bachelors
STU12109,22,Other,Medium,11.7,High-Speed,Doctorate
STU12110,24,Male,Medium,4.7,High-Speed,Bachelors
STU12111,25,Male,Low,17.5,High-Speed,High School
STU12112,22,Male,High,10.7,High-Speed,Bachelors
STU12113,19,Female,Low,11.4,High-Speed,Bachelors
STU12114,24,Female,High,7.3,Moderate,Bachelors
STU12115,23,Male,High,20.6,High-Speed,Bachelors
STU12116,23,Male,Medium,2.8,Moderate,High School
STU12117,18,Female,High,4.6,High-Speed,High School
STU12118,24,Male,Medium,14.3,Moderate,High School
STU12119,25,Female,Low,6.4,Moderate,Bachelors
STU12120,19,Female,Medium,20.9,Moderate,High School
STU12121,18,Female,Low,4.0,High-Speed,Masters
STU12122,18,Female,Medium,4.4,High-Speed,High School
STU12123,25,Male,Medium,20.9,Moderate,Masters
STU12124,22,Other,Medium,5.9,High-Speed,High School
STU12125,23,Female,Medium,6.9,High-Speed,High School
STU12126,18,Female,Medium,3.8,High-Speed,Bachelors
STU12127,20,Male,High,3.1,Moderate,High School
STU12128,20,Female,Low,10.1,Moderate,Masters
STU12129,23,Male,Medium,1.2,Moderate,High School
STU12130,20,Male,Low,20.1,High-Speed,Bachelors
STU12131,25,Male,Medium,14.3,High-Speed,Masters
STU12132,22,Female,Low,2.0,Limited,High School
STU12133,19,Female,Medium,11.3,High-Speed,High School
STU12134,21,Female,Low,8.8,High-Speed,High School
STU12135,18,Female,Low,1.9,High-Speed,Bachelors
STU12136,21,Male,High,3.0,High-Speed,High School
STU12137,19,Female,Low,5.0,High-Speed,Bachelors
STU12138,19,Male,Medium,11.4,High-Speed,Masters
STU12139,25,Female,Low,9.7,High-Speed,Masters
STU12140,22,Female,Medium,7.2,High-Speed,High School
STU12141,20,Female,Medium,13.9,Moderate,High School
STU12142,20,Female,Medium,13.5,High-Speed,High School
STU12143,25,Male,Low,9.1,High-Speed,Bachelors
STU12144,19,Male,Medium,14.7,Moderate,High School
STU12145,22,Female,Medium,3.9,Limited,Masters
STU12146,22,Male,Medium,20.2,High-Speed,Bachelors
STU12147,23,Male,Medium,9.1,Moderate,High School
STU12148,24,Female,Medium,16.4,High-Speed,Bachelors
STU12149,18,Female,Low,7.5,High-Speed,High School
STU12150,25,Male,Low,2.3,High-Speed,High School
STU12151,24,Male,Low,7.4,High-Speed,High School
STU12152,25,Female,Low,4.4,Moderate,High School
STU12153,20,Female,Low,11.4,High-Speed,Bachelors
STU12154,19,Male,Medium,6.1,High-Speed,Bachelors
STU12155,25,Male,Medium,17.2,Moderate,High School
STU12156,25,Male,High,10.8,High-Speed,Doctorate
STU12157,23,Male,Low,11.0,Moderate,Bachelors
STU12158,21,Male,Medium,2.3,Moderate,High School
STU12159,20,Female,High,39.4,High-Speed,High School
STU12160,18,Female,Medium,17.5,Limited,Bachelors
STU12161,22,Female,Low,14.8,High-Speed,Doctorate
STU12162,19,Male,Low,3.8,High-Speed,Bachelors
STU12163,20,Female,Low,7.3,High-Speed,Masters
STU12164,21,Male,Medium,1.4,Moderate,Bachelors
STU12165,25,Female,Medium,7.3,Moderate,Bachelors
STU12166,18,Female,Low,1.5,High-Speed,Bachelors
STU12167,25,Male,Low,7.7,High-Speed,Bachelors
STU12168,18,Female,Medium,9.9,High-Speed,High School
STU12169,23,Male,Medium,4.7,Moderate,Masters
STU12170,25,Female,Medium,6.6,Moderate,High School
STU12171,20,Male,Medium,19.8,Moderate,Bachelors
STU12172,21,Male,Medium,1.1,Moderate,Bachelors
STU12173,18,Female,Low,14.9,High-Speed,Bachelors
STU12174,19,Male,Medium,1.8,High-Speed,High School
STU12175,18,Female,Medium,0.4,High-Speed,Bachelors
STU12176,21,Male,High,2.0,Moderate,Bachelors
STU12177,22,Female,Low,13.8,High-Speed,Bachelors
STU12178,22,Female,Medium,4.9,High-Speed,Bachelors
STU12179,23,Female,Medium,19.6,Limited,Bachelors
STU12180,20,Male,Medium,7.1,Moderate,High School
STU12181,21,Male,Low,0.2,High-Speed,Doctorate
STU12182,23,Male,Medium,12.0,Moderate,Masters
STU12183,24,Male,High,1.1,Limited,High School
STU12184,18,Female,Medium,14.8,High-Speed,High School
STU12185,24,Female,Medium,1.7,High-Speed,High School
STU12186,18,Female,Low,4.0,High-Speed,Bachelors
STU12187,22,Female,Low,13.6,High-Speed,Masters
STU12188,23,Female,Medium,29.3,Moderate,Bachelors
STU12189,22,Female,High,4.4,High-Speed,Masters
STU12190,19,Male,High,16.8,High-Speed,High School
STU12191,24,Female,Medium,2.0,High-Speed,Bachelors
STU12192,24,Female,Medium,15.6,High-Speed,High School
STU12193,22,Female,High,10.2,High-Speed,High School
STU12194,19,Male,Medium,2.0,Moderate,Bachelors
STU12195,18,Male,Medium,3.4,High-Speed,High School
STU12196,23,Male,Low,1.3,Moderate,Bachelors
STU12197,19,Female,Medium,4.6,Moderate,Bachelors
STU12198,23,Female,Medium,2.2,High-Speed,Masters
STU12199,24,Male,High,9.8,Moderate,High School
STU12200,23,Female,Medium,49.4,Moderate,Bachelors
STU12201,24,Male,Low,0.1,High-Speed,Doctorate
STU12202,19,Male,Medium,7.4,High-Speed,Masters
STU12203,24,Male,High,8.1,Moderate,Bachelors
STU12204,25,Female,Medium,23.3,Limited,Bachelors
STU12205,20,Female,Low,6.7,High-Speed,Bachelors
STU12206,24,Male,Low,7.5,High-Speed,Bachelors
STU12207,22,Female,Medium,6.1,High-Speed,Bachelors
STU12208,19,Male,Medium,3.0,High-Speed,Bachelors
STU12209,25,Female,Medium,0.5,High-Speed,Bachelors
STU12210,18,Female,Low,5.0,High-Speed,Bachelors
STU12211,23,Female,High,0.5,High-Speed,High School
STU12212,25,Male,Low,7.6,High-Speed,Bachelors
STU12213,21,Female,Low,3.5,High-Speed,High School
STU12214,25,Female,Medium,7.2,High-Speed,High School
STU12215,19,Male,Medium,1.4,High-Speed,High School
STU12216,25,Female,Low,25.6,High-Speed,High School
STU12217,25,Male,Low,21.4,Moderate,Masters
STU12218,22,Female,Low,2.0,Limited,Bachelors
STU12219,24,Male,Medium,4.0,High-Speed,High School
STU12220,23,Female,Medium,9.0,High-Speed,Bachelors
STU12221,20,Female,Medium,1.0,High-Speed,High School
STU12222,18,Male,Medium,4.2,High-Speed,Bachelors
STU12223,20,Male,Medium,2.7,High-Speed,Bachelors
STU12224,25,Male,Low,23.5,High-Speed,Masters
STU12225,21,Male,High,18.2,Moderate,High School
STU12226,19,Male,High,8.2,High-Speed,Bachelors
STU12227,23,Female,Low,7.0,High-Speed,Masters
STU12228,19,Male,Low,25.4,Moderate,Doctorate
STU12229,22,Male,Low,25.6,Moderate,High School
STU12230,19,Female,Low,33.1,High-Speed,Bachelors
STU12231,18,Male,Medium,1.3,High-Speed,High School
STU12232,21,Female,Medium,1.7,High-Speed,Bachelors
STU12233,20,Female,Medium,10.7,High-Speed,High School
STU12234,25,Female,Medium,7.4,High-Speed,Masters
STU12235,25,Female,Medium,0.2,High-Speed,High School
STU12236,21,Female,Medium,0.6,High-Speed,Bachelors
STU12237,23,Male,Low,20.8,Moderate,Bachelors
STU12238,19,Male,Medium,19.3,Moderate,Doctorate
STU12239,23,Male,Medium,4.2,High-Speed,Bachelors
STU12240,20,Female,Low,21.1,High-Speed,High School
STU12241,23,Male,Low,8.6,High-Speed,High School
STU12242,22,Female,High,15.6,High-Speed,High School
STU12243,21,Other,Medium,5.3,High-Speed,Bachelors
STU12244,20,Female,Low,1.1,Moderate,Bachelors
STU12245,20,Female,Medium,5.4,Moderate,Bachelors
STU12246,24,Male,Medium,5.8,Moderate,High School
STU12247,20,Female,Medium,7.6,Moderate,Bachelors
STU12248,24,Female,Low,1.1,Limited,Bachelors
STU12249,18,Male,High,45.2,Moderate,Doctorate
STU12250,25,Male,Medium,2.7,Limited,Bachelors
STU12251,24,Female,Low,2.1,High-Speed,High School
STU12252,21,Female,Medium,7.1,High-Speed,High School
STU12253,23,Female,Medium,7.3,High-Speed,High School
STU12254,24,Female,Low,5.5,Limited,Bachelors
STU12255,20,Female,Low,14.0,High-Speed,Bachelors
STU12256,21,Female,Low,6.9,High-Speed,High School
